family,tag,k,mode,rho,station,W_tr,W_te,T_s_stored,T_s_train,Tn,ratio_asrun,ratio_norm,share,viol_asrun_flag,viol_norm_flag,wl_tr_broken_flag
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE9,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE10,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,1,base,0.0,GARE11,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE4,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE5,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE6,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE7,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE8,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE9,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE10,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_reassign_a1.0_r1,10,base,0.0,GARE11,0.0,0.0,907.0,907.0,1701,0.0,0.0,0.0,0,0,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE4,809.0,1683.0,815.0,815.0,1663,2.065030674846626,1.0120264582080578,0.13918293086338074,1,1,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE5,526.0,1057.0,815.0,815.0,1663,1.2969325153374234,0.6355983162958508,0.08741316572940787,1,0,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE6,815.0,1586.0,815.0,815.0,1663,1.9460122699386504,0.9536981358989778,0.13116109824677472,1,0,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE7,815.0,1879.0,815.0,815.0,1663,2.305521472392638,1.1298857486470235,0.15539199470724446,1,1,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE8,805.0,1490.0,815.0,815.0,1663,1.8282208588957056,0.8959711365003007,0.12322196493549455,1,0,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE9,525.0,1068.0,815.0,815.0,1663,1.3104294478527607,0.6422128683102826,0.08832285808799206,1,0,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE10,811.0,1744.0,815.0,815.0,1663,2.139877300613497,1.0487071557426337,0.1442275884882567,1,1,0
affinity,aff_combine_a0.0_r2,1,base,0.0,GARE11,814.0,1585.0,815.0,815.0,1663,1.9447852760736197,0.9530968129885748,0.1310783989414489,1,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE4,813.0,1603.0,815.0,815.0,1663,1.9668711656441717,0.9639206253758268,0.13256698643731393,1,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE5,763.0,1544.0,815.0,815.0,1663,1.894478527607362,0.9284425736620565,0.12768772742308965,1,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE6,807.0,1693.0,815.0,815.0,1663,2.0773006134969325,1.0180396873120865,0.1400099239166391,1,1,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE7,815.0,1878.0,815.0,815.0,1663,2.3042944785276074,1.1292844257366206,0.15530929540191862,1,1,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE8,790.0,1575.0,815.0,815.0,1663,1.9325153374233128,0.947083583884546,0.13025140588819054,1,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE9,317.0,647.0,815.0,815.0,1663,0.7938650306748466,0.3890559230306675,0.05350645054581542,0,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE10,805.0,1557.0,815.0,815.0,1663,1.9104294478527608,0.936259771497294,0.1287628183923255,1,0,0
affinity,aff_combine_a0.0_r2,10,base,0.0,GARE11,810.0,1595.0,815.0,815.0,1663,1.9570552147239264,0.9591100420926038,0.13190539199470724,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE4,810.0,2977.0,815.0,815.0,2924,3.652760736196319,1.01812585499316,0.1400941176470588,1,1,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE5,807.0,2789.0,815.0,815.0,2924,3.422085889570552,0.9538303693570451,0.1312470588235294,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE6,528.0,1994.0,815.0,815.0,2924,2.4466257668711657,0.6819425444596443,0.09383529411764706,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE7,815.0,2788.0,815.0,815.0,2924,3.4208588957055213,0.9534883720930233,0.1312,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE8,815.0,3039.0,815.0,815.0,2924,3.7288343558282206,1.0393296853625171,0.14301176470588237,1,1,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE9,527.0,2141.0,815.0,815.0,2924,2.626993865030675,0.7322161422708618,0.10075294117647059,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE10,815.0,2789.0,815.0,815.0,2924,3.422085889570552,0.9538303693570451,0.1312470588235294,1,0,0
affinity,aff_combine_a0.5_r2,1,base,0.0,GARE11,803.0,2733.0,815.0,815.0,2924,3.3533742331288345,0.9346785225718194,0.12861176470588234,1,0,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE4,814.0,2836.0,815.0,815.0,2924,3.4797546012269938,0.9699042407660738,0.13345882352941177,1,0,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE5,765.0,2957.0,815.0,815.0,2924,3.6282208588957054,1.0112859097127223,0.1391529411764706,1,1,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE6,815.0,3042.0,815.0,815.0,2924,3.732515337423313,1.0403556771545828,0.1431529411764706,1,1,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE7,799.0,2831.0,815.0,815.0,2924,3.4736196319018404,0.9681942544459644,0.1332235294117647,1,0,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE8,815.0,2689.0,815.0,815.0,2924,3.2993865030674847,0.9196306429548564,0.12654117647058824,1,0,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE9,318.0,1051.0,815.0,815.0,2924,1.2895705521472394,0.3594391244870041,0.04945882352941176,1,0,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE10,789.0,3131.0,815.0,815.0,2924,3.841717791411043,1.0707934336525309,0.14734117647058823,1,1,0
affinity,aff_combine_a0.5_r2,10,base,0.0,GARE11,805.0,2713.0,815.0,815.0,2924,3.3288343558282207,0.9278385772913816,0.12767058823529412,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE4,810.0,4280.0,815.0,815.0,4021,5.251533742331288,1.0644118378512808,0.14641989668502617,1,1,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE5,807.0,3732.0,815.0,815.0,4021,4.579141104294479,0.9281273315095747,0.12767267626834525,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE6,528.0,2561.0,815.0,815.0,4021,3.1423312883435583,0.6369062422283014,0.08761246621737197,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE7,815.0,3951.0,815.0,815.0,4021,4.847852760736196,0.9825913951753296,0.13516472238377064,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE8,815.0,4089.0,815.0,815.0,4021,5.017177914110429,1.0169112161153941,0.1398857377441757,1,1,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE9,527.0,2954.0,815.0,815.0,4021,3.6245398773006134,0.7346431236010943,0.10105709691765591,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE10,815.0,3866.0,815.0,815.0,4021,4.743558282208589,0.9614523750310868,0.132256850603811,1,0,0
affinity,aff_combine_a1.0_r2,1,base,0.0,GARE11,803.0,3798.0,815.0,815.0,4021,4.660122699386503,0.9445411589156926,0.1299305531798433,1,0,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE4,813.0,3982.0,815.0,815.0,4021,4.8858895705521475,0.9903009201691122,0.13622524032705005,1,0,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE5,763.0,3794.0,815.0,815.0,4021,4.65521472392638,0.94354638149714,0.12979371215490404,1,0,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE6,807.0,4084.0,815.0,815.0,4021,5.0110429447852765,1.0156677443422035,0.1397146864630016,1,1,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE7,815.0,4150.0,815.0,815.0,4021,5.0920245398773005,1.0320815717483214,0.14197256337449968,1,1,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE8,790.0,4160.0,815.0,815.0,4021,5.104294478527607,1.0345685152947028,0.14231466593684786,1,1,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE9,317.0,1534.0,815.0,815.0,4021,1.8822085889570552,0.3814971400149217,0.05247853306421265,1,0,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE10,805.0,3888.0,815.0,815.0,4021,4.770552147239264,0.966923650833126,0.13300947624097703,1,0,0
affinity,aff_combine_a1.0_r2,10,base,0.0,GARE11,810.0,3639.0,815.0,815.0,4021,4.465030674846626,0.9049987565282268,0.12449112243850706,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE4,810.0,1684.0,815.0,815.0,1651,2.0662576687116565,1.0199878861296183,0.14040353510088377,1,1,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE5,807.0,1549.0,815.0,815.0,1651,1.9006134969325152,0.9382192610539067,0.1291479072869768,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE6,528.0,982.0,815.0,815.0,1651,1.2049079754601226,0.5947910357359176,0.08187427046856761,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE7,815.0,1625.0,815.0,815.0,1651,1.9938650306748467,0.984251968503937,0.13548440887110222,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE8,815.0,1863.0,815.0,815.0,1651,2.2858895705521474,1.1284070260448213,0.15532766383191596,1,1,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE9,527.0,1182.0,815.0,815.0,1651,1.4503067484662577,0.7159297395517868,0.09854927463731866,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE10,815.0,1564.0,815.0,815.0,1651,1.9190184049079755,0.9473046638400969,0.13039853259963316,1,0,0
affinity,aff_reassign_a0.0_r2,1,base,0.0,GARE11,803.0,1545.0,815.0,815.0,1651,1.8957055214723926,0.9357964869775893,0.1288144072036018,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE4,791.0,1607.0,815.0,815.0,1651,1.9717791411042944,0.9733494851605088,0.13398365849591462,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE5,718.0,1429.0,815.0,815.0,1651,1.7533742331288344,0.8655360387643852,0.1191429047857262,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE6,477.0,864.0,815.0,815.0,1651,1.0601226993865032,0.5233192004845548,0.0720360180090045,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE7,806.0,1464.0,815.0,815.0,1651,1.796319018404908,0.8867353119321624,0.12206103051525763,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE8,789.0,1601.0,815.0,815.0,1651,1.9644171779141104,0.9697153240460327,0.1334834083708521,1,0,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE9,805.0,1687.0,815.0,815.0,1651,2.0699386503067485,1.0218049666868565,0.14065366016341505,1,1,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE10,814.0,1855.0,815.0,815.0,1651,2.276073619631902,1.1235614778921865,0.15466066366516593,1,1,0
affinity,aff_reassign_a0.0_r2,10,base,0.0,GARE11,720.0,1487.0,815.0,815.0,1651,1.8245398773006134,0.9006662628709873,0.123978655994664,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE4,810.0,1829.0,815.0,815.0,1690,2.244171779141104,1.0822485207100592,0.14892924028987867,1,1,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE5,807.0,1213.0,815.0,815.0,1690,1.4883435582822087,0.7177514792899409,0.0987704584317238,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE6,528.0,1121.0,815.0,815.0,1690,1.3754601226993866,0.6633136094674557,0.0912792117905708,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE7,815.0,1519.0,815.0,815.0,1690,1.863803680981595,0.8988165680473372,0.12368699617295009,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE8,815.0,2022.0,815.0,815.0,1690,2.4809815950920244,1.196449704142012,0.16464457291751486,1,1,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE9,527.0,1278.0,815.0,815.0,1690,1.5680981595092025,0.7562130177514793,0.10406318703688625,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE10,815.0,1654.0,815.0,815.0,1690,2.029447852760736,0.978698224852071,0.13467958635290286,1,0,0
affinity,aff_reassign_a0.5_r2,1,base,0.0,GARE11,803.0,1645.0,815.0,815.0,1690,2.01840490797546,0.9733727810650887,0.13394674700757267,1,0,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE4,805.0,1266.0,815.0,815.0,1690,1.5533742331288343,0.749112426035503,0.10308606790977934,1,0,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE5,812.0,1783.0,815.0,815.0,1690,2.187730061349693,1.0550295857988166,0.14518361696930218,1,1,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE6,317.0,717.0,815.0,815.0,1690,0.8797546012269939,0.4242603550295858,0.05838286784463806,0,0,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE7,787.0,1251.0,815.0,815.0,1690,1.5349693251533743,0.7402366863905325,0.10186466900089569,1,0,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE8,806.0,1378.0,815.0,815.0,1690,1.69079754601227,0.8153846153846154,0.11220584642944385,1,0,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE9,815.0,2103.0,815.0,815.0,1690,2.5803680981595094,1.2443786982248521,0.17124012702548652,1,1,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE10,814.0,1914.0,815.0,815.0,1690,2.348466257668712,1.1325443786982248,0.15585050077355264,1,1,0
affinity,aff_reassign_a0.5_r2,10,base,0.0,GARE11,764.0,1869.0,815.0,815.0,1690,2.2932515337423314,1.1059171597633135,0.15218630404690173,1,1,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE4,810.0,1735.0,815.0,815.0,1700,2.128834355828221,1.0205882352941176,0.14037216828478966,1,1,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE5,807.0,1430.0,815.0,815.0,1700,1.7546012269938651,0.8411764705882353,0.1156957928802589,1,0,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE6,528.0,1358.0,815.0,815.0,1700,1.6662576687116564,0.7988235294117647,0.1098705501618123,1,0,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE7,815.0,1417.0,815.0,815.0,1700,1.7386503067484662,0.8335294117647059,0.11464401294498382,1,0,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE8,815.0,1955.0,815.0,815.0,1700,2.3987730061349692,1.15,0.1581715210355987,1,1,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE9,527.0,1110.0,815.0,815.0,1700,1.361963190184049,0.6529411764705882,0.08980582524271845,1,0,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE10,815.0,1602.0,815.0,815.0,1700,1.965644171779141,0.9423529411764706,0.12961165048543688,1,0,0
affinity,aff_reassign_a1.0_r2,1,base,0.0,GARE11,803.0,1753.0,815.0,815.0,1700,2.150920245398773,1.0311764705882354,0.1418284789644013,1,1,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE4,813.0,1659.0,815.0,815.0,1700,2.0355828220858894,0.9758823529411764,0.1342233009708738,1,0,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE5,763.0,1644.0,815.0,815.0,1700,2.0171779141104293,0.9670588235294117,0.13300970873786408,1,0,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE6,807.0,1925.0,815.0,815.0,1700,2.361963190184049,1.1323529411764706,0.15574433656957928,1,1,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE7,815.0,1969.0,815.0,815.0,1700,2.4159509202453986,1.158235294117647,0.1593042071197411,1,1,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE8,790.0,1025.0,815.0,815.0,1700,1.2576687116564418,0.6029411764705882,0.08292880258899676,1,0,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE9,317.0,927.0,815.0,815.0,1700,1.1374233128834357,0.5452941176470588,0.075,1,0,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE10,805.0,1320.0,815.0,815.0,1700,1.6196319018404908,0.7764705882352941,0.10679611650485436,1,0,0
affinity,aff_reassign_a1.0_r2,10,base,0.0,GARE11,810.0,1891.0,815.0,815.0,1700,2.320245398773006,1.1123529411764705,0.15299352750809062,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE4,3652.0,3623.0,3429.0,3653.0,3429,1.0565762613006708,1.0565762613006708,0.14530360150798108,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE5,3308.0,3136.0,3429.0,3653.0,3429,0.9145523476232138,0.9145523476232138,0.1257720381807973,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE6,3652.0,3159.0,3429.0,3653.0,3429,0.9212598425196851,0.9212598425196851,0.1266944734098019,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE7,3649.0,3488.0,3429.0,3653.0,3429,1.0172061825605132,1.0172061825605132,0.13988930777251946,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE8,2754.0,2442.0,3429.0,3653.0,3429,0.7121609798775154,0.7121609798775154,0.09793855779257239,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE9,2300.0,2091.0,3429.0,3653.0,3429,0.6097987751531059,0.6097987751531059,0.08386139408037219,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE10,3644.0,3578.0,3429.0,3653.0,3429,1.0434529017206182,1.0434529017206182,0.14349883692949386,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.0,GARE11,3603.0,3417.0,3429.0,3653.0,3429,0.9965004374453194,0.9965004374453194,0.13704179032646185,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE4,3455.0,3181.0,3429.0,3653.0,3429,0.9276757072032663,0.9276757072032663,0.1275768027592845,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE5,2859.0,2719.0,3429.0,3653.0,3429,0.7929425488480607,0.7929425488480607,0.10904788642014919,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE6,3563.0,3390.0,3429.0,3653.0,3429,0.9886264216972879,0.9886264216972879,0.13595893157936953,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE7,2241.0,2280.0,3429.0,3653.0,3429,0.6649168853893264,0.6649168853893264,0.09144140531001844,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE8,3653.0,3170.0,3429.0,3653.0,3429,0.9244677748614757,0.9244677748614757,0.1271356380845432,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE9,3532.0,3453.0,3429.0,3653.0,3429,1.0069991251093613,1.0069991251093613,0.1384856019892516,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE10,3618.0,3262.0,3429.0,3653.0,3429,0.9512977544473608,0.9512977544473608,0.1308253790005615,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.0,GARE11,3641.0,3479.0,3429.0,3653.0,3429,1.0145815106445029,1.0145815106445029,0.13952835485682202,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE4,3652.0,3477.0,3341.0,3653.0,3340,1.0407063753367256,1.0410179640718562,0.14315122071719708,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE5,3308.0,3298.0,3341.0,3653.0,3340,0.9871296019155942,0.9874251497005988,0.13578162954423814,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE6,3652.0,3613.0,3341.0,3653.0,3340,1.081412750673451,1.081736526946108,0.14875046317262958,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE7,3649.0,3111.0,3341.0,3653.0,3340,0.9311583358275966,0.931437125748503,0.12808267116801844,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE8,2754.0,2138.0,3341.0,3653.0,3340,0.639928165219994,0.640119760479042,0.08802338507143151,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE9,2300.0,1819.0,3341.0,3653.0,3340,0.5444477701287039,0.5446107784431138,0.07488986784140969,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE10,3644.0,3819.0,3341.0,3653.0,3340,1.1430709368452558,1.1434131736526947,0.15723166865659352,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,0.5,GARE11,3603.0,3014.0,3341.0,3653.0,3340,0.9021251122418438,0.9023952095808383,0.12408909382848203,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE4,3455.0,2796.0,3341.0,3653.0,3340,0.8368751870697396,0.837125748502994,0.11511383753962699,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE5,2859.0,2557.0,3341.0,3653.0,3340,0.7653397186471116,0.7655688622754491,0.10527399234221252,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE6,3563.0,3361.0,3341.0,3653.0,3340,1.0059862316671655,1.0062874251497007,0.13837539626991643,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE7,2241.0,2120.0,3341.0,3653.0,3340,0.634540556719545,0.6347305389221557,0.08728230886409485,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE8,3653.0,3433.0,3341.0,3653.0,3340,1.0275366656689613,1.0278443113772455,0.14133970109926305,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE9,3532.0,3550.0,3341.0,3653.0,3340,1.0625561209218797,1.062874251497006,0.14615669644695128,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE10,3618.0,2775.0,3341.0,3653.0,3340,0.8305896438192159,0.8308383233532934,0.11424924863106756,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,0.5,GARE11,3641.0,3697.0,3341.0,3653.0,3340,1.1065549236755463,1.1068862275449103,0.15220881880686732,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE4,3652.0,3759.0,3108.0,3653.0,3107,1.2094594594594594,1.2098487286771806,0.16637160308046384,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE5,3308.0,2960.0,3108.0,3653.0,3107,0.9523809523809523,0.9526874798841326,0.13100823227405506,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE6,3652.0,2889.0,3108.0,3653.0,3107,0.9295366795366795,0.929835854522047,0.12786580508099496,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE7,3649.0,2808.0,3108.0,3653.0,3107,0.9034749034749034,0.9037656903765691,0.12428078250863062,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE8,2754.0,2024.0,3108.0,3653.0,3107,0.6512226512226512,0.6514322497586096,0.08958130477117819,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE9,2300.0,1576.0,3108.0,3653.0,3107,0.5070785070785071,0.5072417122626328,0.06975303177834824,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE10,3644.0,3821.0,3108.0,3653.0,3107,1.2294079794079793,1.2298036691342131,0.16911569443215013,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,1.0,GARE11,3603.0,2757.0,3108.0,3653.0,3107,0.887065637065637,0.8873511425812681,0.12202354607417898,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE4,3455.0,2780.0,3108.0,3653.0,3107,0.8944658944658944,0.8947537817830705,0.12304151544657874,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE5,2859.0,2542.0,3108.0,3653.0,3107,0.8178893178893178,0.8181525587383328,0.11250774541913783,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE6,3563.0,2936.0,3108.0,3653.0,3107,0.9446589446589446,0.9449629868039909,0.1299460033637249,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE7,2241.0,2010.0,3108.0,3653.0,3107,0.6467181467181468,0.6469262954618603,0.08896167124015225,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE8,3653.0,2742.0,3108.0,3653.0,3107,0.8822393822393823,0.8825233344061796,0.12135965300522263,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE9,3532.0,3416.0,3108.0,3653.0,3107,1.0990990990990992,1.0994528484068233,0.15119058157032841,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE10,3618.0,2567.0,3108.0,3653.0,3107,0.825933075933076,0.8261989056968136,0.11361423386739843,0,0,0
iscfco_mm,iscfco_r0f0,10,demand,1.0,GARE11,3641.0,3601.0,3108.0,3653.0,3107,1.1586229086229087,1.1589958158995817,0.15937859608745686,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE4,3652.0,1555.0,2392.0,3653.0,2392,0.6500836120401338,0.6500836120401338,0.08941406474613306,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE5,3308.0,1736.0,2392.0,3653.0,2392,0.725752508361204,0.725752508361204,0.09982174688057041,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE6,3652.0,2122.0,2392.0,3653.0,2392,0.887123745819398,0.887123745819398,0.12201713529986775,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE7,3649.0,3214.0,2392.0,3653.0,2392,1.3436454849498327,1.3436454849498327,0.18480823414409753,1,1,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE8,2754.0,2138.0,2392.0,3653.0,2392,0.8938127090301003,0.8938127090301003,0.1229371514001495,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE9,2300.0,1752.0,2392.0,3653.0,2392,0.7324414715719063,0.7324414715719063,0.10074176298085216,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE10,3644.0,1598.0,2392.0,3653.0,2392,0.6680602006688964,0.6680602006688964,0.09188660801564028,0,0,0
iscfco_mm,iscfco_r0f0,1,demand,2.0,GARE11,3603.0,3276.0,2392.0,3653.0,2392,1.3695652173913044,1.3695652173913044,0.18837329653268933,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE4,3455.0,2554.0,2392.0,3653.0,2392,1.0677257525083612,1.0677257525083612,0.14685757000747512,1,1,0
iscfco_mm,iscfco_r0f0,10,demand,2.0,GARE5,2859.0,1828.0,2392.0,3653.0,2392,0.7642140468227425,0.7642140468227425,0.1051118394571905,0,0,0
