campaign,rule,dataset_id,n,arm,delta,nu,tightening,solve_mode,catalogue_size,cells,scored_cells,ineligible_cells,eligibility_reasons,allocation_returned,distinct_origins,distinct_seeds,joint_pass_mean,joint_pass_n,violation_count_mean,violation_count_n,worst_excess_pp_mean,worst_excess_pp_n,mean_visits_mean,mean_visits_n,positive_excess_sum_mean,positive_excess_sum_n,activation_mass_mean,activation_mass_n,station_novelty_count_mean,station_novelty_count_n,joint_pass_count
screen_20260910,upper_only,syn_50sku_seed1002,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.37371311675894425,1,3.68,1,0.0037371311675894426,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1002,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1002,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1002,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.2970678213240092,1,3.7,1,0.012970678213240093,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1002,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.9164122771111868,1,3.74,1,0.009164122771111867,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1002,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,4.13,1,0.0,1,0.0,1,0.0,1,1
screen_20260910,upper_only,syn_50sku_seed1002,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,4.13,1,0.0,1,0.0,1,0.0,1,1
screen_20260910,upper_only,syn_50sku_seed1002,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.6453269126898621,1,3.77,1,0.008927203774390567,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1002,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.6453269126898621,1,3.8,1,0.006453269126898621,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1003,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1003,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,5.559492032678152,1,3.56,1,0.07272830219202459,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,3.0,1,4.74981800533851,1,3.8,1,0.062372401520666504,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1003,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1003,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.773525504196654,1,3.76,1,0.04500515106646692,1,0.0,1,4.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.5334814476845873,1,4.0,1,0.04292825656621724,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,4.375844153103788,1,4.07,1,0.04375844153103788,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,4.375844153103788,1,4.07,1,0.04375844153103788,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,3.8234020357185905,1,3.8,1,0.04633845284236177,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1003,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.8190824399849226,1,3.95,1,0.04230499715618355,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1004,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1004,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,4.042926336823328,1,3.56,1,0.05459323942116678,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,4.798452564750495,1,3.64,1,0.04927296521975176,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1004,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1004,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.2499107705934254,1,3.52,1,0.012499107705934254,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,2.913072314819184,1,3.58,1,0.02913072314819184,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.20547141001445302,1,4.16,1,0.0020547141001445303,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.20547141001445302,1,4.16,1,0.0020547141001445303,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.645800628121449,1,3.64,1,0.01645800628121449,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1004,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.3371208651618718,1,3.64,1,0.02262756884229823,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1005,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1005,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,5.362768751925718,1,3.72,1,0.0759471139032937,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.3530996882294883,1,3.84,1,0.02845759764370427,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1005,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1005,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.0483887079051755,1,3.72,1,0.02493830979470969,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.8558295552311812,1,3.72,1,0.012020906035618884,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.9906253792036934,1,4.05,1,0.01168238039739136,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.9906253792036934,1,4.05,1,0.01168238039739136,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,2.9827087819107256,1,3.84,1,0.029827087819107256,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1005,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.18767772601010457,1,3.76,1,0.0018767772601010458,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1006,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1006,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,5.489537992113336,1,3.96,1,0.06089254681866202,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,3.578986926786117,1,4.12,1,0.06442854559935209,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1006,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1006,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.5030150810621231,1,3.66,1,0.005741082843210936,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.7037462644834602,1,3.9,1,0.026307636858497258,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.2772978828678607,1,4.18,1,0.002772978828678607,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.2772978828678607,1,4.18,1,0.002772978828678607,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.001131258705133822,1,3.9,1,1.131258705133822e-05,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1006,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.3554760695553361,1,4.03,1,0.0035660732826046995,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1007,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1007,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,7.58217683971671,1,3.64,1,0.07774710364873005,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,7.679867166498042,1,3.56,1,0.07854636598807345,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1007,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1007,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,5.717727356219608,1,3.64,1,0.057177273562196075,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,4.791650151296899,1,3.66,1,0.047916501512968994,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.8170845302818932,1,4.2,1,0.01817084530281893,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.8170845302818932,1,4.2,1,0.01817084530281893,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,2.7345157229424437,1,3.76,1,0.027345157229424436,1,0.0,1,4.0,1,0
screen_20260910,upper_only,syn_50sku_seed1007,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,2.4206834159789192,1,3.76,1,0.024206834159789192,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1008,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1008,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,4.0110056403907,1,4.16,1,0.04454885749914573,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,4.407352921598125,1,4.04,1,0.044073529215981254,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1008,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1008,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.720206956766746,1,3.96,1,0.03174098368700532,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.320328923082098,1,3.8,1,0.03168143412978109,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.36911227835126037,1,4.2,1,0.0036911227835126036,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.36911227835126037,1,4.2,1,0.0036911227835126036,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.1302813092303277,1,3.99,1,0.013084481761294354,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1008,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,2.711219507415948,1,3.91,1,0.027112195074159483,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1009,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1009,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,4.363883046388052,1,4.04,1,0.07164281716899958,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.8003986705119055,1,4.04,1,0.044052255962740906,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1009,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1009,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.4441649628528808,1,3.96,1,0.04109539451222999,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.4441649628528808,1,4.1,1,0.029307575258791872,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,4.28,1,0.0,1,0.0,1,0.0,1,1
screen_20260910,upper_only,syn_50sku_seed1009,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,4.28,1,0.0,1,0.0,1,0.0,1,1
screen_20260910,upper_only,syn_50sku_seed1009,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.755753162409457,1,3.86,1,0.01755753162409457,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1009,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.755753162409457,1,3.99,1,0.01755753162409457,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1010,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1010,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,3.8893660751739936,1,4.04,1,0.03889366075173994,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.1761877806003502,1,4.32,1,0.013116104413349365,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1010,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1010,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,4.178193108187073,1,4.0,1,0.041781931081870734,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.4407113381162868,1,4.16,1,0.0044071133811628685,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.1324270740798104,1,4.28,1,0.015652803962095195,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.1324270740798104,1,4.28,1,0.015652803962095195,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.0161182646963005,1,3.83,1,0.012523147530010343,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1010,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.32781934630888654,1,3.89,1,0.0032781934630888654,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1011,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1011,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.43561605294457967,1,4.28,1,0.004356160529445797,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.14010302242629283,1,4.32,1,0.0014010302242629283,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1011,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1011,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,3.0,1,1.7922569164988522,1,4.14,1,0.033272731138245255,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,2.279392714239489,1,4.14,1,0.03204775009941629,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.49503208626503803,1,4.17,1,0.00859844535408798,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.49503208626503803,1,4.17,1,0.00859844535408798,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,1.0208574350856532,1,4.0,1,0.017362824941930016,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1011,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,1.9580645578597864,1,4.04,1,0.019580645578597865,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,25,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1012,25,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1012,25,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,6.522735323143716,1,3.96,1,0.06522735323143716,1,0.0,1,2.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,25,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,6.05794216201984,1,3.8,1,0.08425526071036875,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,50,HIST,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1012,50,HIST+ACT,0.01,0.01,0.5,visits,50,1,0,0,,0,1,1,,0,,0,,0,,0,,0,,0,,0,0
screen_20260910,upper_only,syn_50sku_seed1012,50,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.6907682471575013,1,3.82,1,0.006907682471575013,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,50,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,2.0,1,0.43676907673192217,1,3.76,1,0.004973298653287073,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,100,HIST,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.6451307382126159,1,4.37,1,0.00645130738212616,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,100,HIST+ACT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.6451307382126159,1,4.37,1,0.00645130738212616,1,0.0,1,1.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,100,NOM,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,0.0,1,1.0,1,0.4447299366094095,1,3.9,1,0.004447299366094095,1,0.0,1,3.0,1,0
screen_20260910,upper_only,syn_50sku_seed1012,100,TIGHT,0.01,0.01,0.5,visits,50,1,1,0,,1,1,1,1.0,1,0.0,1,0.0,1,3.93,1,0.0,1,0.0,1,4.0,1,1
ts_b01_20260912,two_sided,BERNER,10937,HIST,0.01,0.01,0.5,visits,21874,1,1,0,,1,1,1,0.0,1,6.0,1,0.18819592506528726,1,2.756697449026241,1,0.005864609149711787,1,0.0024865402495189083,1,2.0,1,0
