campaign,rule,dataset_id,origin,n,seed,delta,nu,tightening,solve_mode,catalogue_size,baseline,arm,both_scored,arm_status,baseline_status,joint_pass_arm,joint_pass_baseline,joint_pass_diff,violation_count_arm,violation_count_baseline,violation_count_diff,worst_excess_pp_arm,worst_excess_pp_baseline,worst_excess_pp_diff,mean_visits_arm,mean_visits_baseline,mean_visits_diff,positive_excess_sum_arm,positive_excess_sum_baseline,positive_excess_sum_diff,activation_mass_arm,activation_mass_baseline,activation_mass_diff,station_novelty_count_arm,station_novelty_count_baseline,station_novelty_count_diff,visit_cost_pct
screen_20260910,upper_only,syn_500sku_seed1009,14343,500,11,0.01,0.01,0.5,visits,500,TIGHT,HIST,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.21826234903308483,0.0,0.21826234903308483,3.79,3.794,-0.0040000000000000036,0.0021826234903308483,0.0,0.0021826234903308483,0.0,0.0,0.0,1,3,-2.0,-0.10542962572482877
screen_20260910,upper_only,syn_500sku_seed1009,14343,500,11,0.01,0.01,0.5,visits,500,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.21826234903308483,0.0,0.21826234903308483,3.79,3.794,-0.0040000000000000036,0.0021826234903308483,0.0,0.0021826234903308483,0.0,0.0,0.0,1,3,-2.0,-0.10542962572482877
screen_20260910,upper_only,syn_500sku_seed1009,14343,500,11,0.01,0.01,0.5,visits,500,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.9570269704162164,0.0,0.9570269704162164,3.802,3.794,0.008000000000000007,0.009570269704162164,0.0,0.009570269704162164,0.0,0.0,0.0,3,3,0.0,0.21085925144965753
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.8205892954666681,-0.8205892954666681,3.821,3.82,0.001000000000000334,0.0,0.008205892954666682,-0.008205892954666682,0.0,0.0,0.0,0,2,-2.0,0.02617801047121293
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.8205892954666681,-0.8205892954666681,3.821,3.82,0.001000000000000334,0.0,0.008205892954666682,-0.008205892954666682,0.0,0.0,0.0,0,2,-2.0,0.02617801047121293
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,NOM,TIGHT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.8205892954666681,-0.8205892954666681,3.81,3.82,-0.009999999999999787,0.0,0.008205892954666682,-0.008205892954666682,0.0,0.0,0.0,4,2,2.0,-0.26178010471203633
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,TIGHT,HIST,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,3.821,3.81,0.01100000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-4.0,0.28871391076115804
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,True,0.0,0,0,0.0,0.0,0.0,0.0,3.821,3.81,0.01100000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0,4,-4.0,0.28871391076115804
screen_20260910,upper_only,syn_500sku_seed1009,14343,1000,11,0.01,0.01,0.5,visits,500,TIGHT,NOM,True,COMPLETE,COMPLETE,False,True,-1.0,1,0,1.0,0.8205892954666681,0.0,0.8205892954666681,3.82,3.81,0.009999999999999787,0.008205892954666682,0.0,0.008205892954666682,0.0,0.0,0.0,2,4,-2.0,0.26246719160104426
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,2.026899192567814,0.6949913206087953,1.3319078719590185,3.872,3.792,0.08000000000000007,0.02026899192567814,0.0069499132060879525,0.013319078719590186,0.0,0.0,0.0,1,2,-1.0,2.1097046413502127
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,2.026899192567814,0.6949913206087953,1.3319078719590185,3.872,3.792,0.08000000000000007,0.02026899192567814,0.0069499132060879525,0.013319078719590186,0.0,0.0,0.0,1,2,-1.0,2.1097046413502127
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.9304643902558072,0.6949913206087953,0.23547306964701187,3.844,3.792,0.052000000000000046,0.011590836766469204,0.0069499132060879525,0.004640923560381252,0.0,0.0,0.0,2,2,0.0,1.3713080168776384
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,2.026899192567814,0.9304643902558072,1.0964348023120067,3.872,3.844,0.028000000000000025,0.02026899192567814,0.011590836766469204,0.008678155159208934,0.0,0.0,0.0,1,2,-1.0,0.7284079084287207
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,2.026899192567814,0.9304643902558072,1.0964348023120067,3.872,3.844,0.028000000000000025,0.02026899192567814,0.011590836766469204,0.008678155159208934,0.0,0.0,0.0,1,2,-1.0,0.7284079084287207
screen_20260910,upper_only,syn_500sku_seed1010,10934,250,11,0.01,0.01,0.5,visits,500,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.6949913206087953,0.9304643902558072,-0.23547306964701187,3.792,3.844,-0.052000000000000046,0.0069499132060879525,0.011590836766469204,-0.004640923560381252,0.0,0.0,0.0,2,2,0.0,-1.352757544224767
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.37798024170179556,0.12098191595307631,0.2569983257487193,3.894,3.856,0.038000000000000256,0.0037798024170179554,0.001209819159530763,0.0025699832574871927,0.0,0.0,0.0,1,3,-2.0,0.9854771784232432
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.37798024170179556,0.12098191595307631,0.2569983257487193,3.894,3.856,0.038000000000000256,0.0037798024170179554,0.001209819159530763,0.0025699832574871927,0.0,0.0,0.0,1,3,-2.0,0.9854771784232432
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.3174766313552017,0.12098191595307631,0.1964947154021254,3.852,3.856,-0.0040000000000000036,0.006172249153022545,0.001209819159530763,0.004962429993491782,0.0,0.0,0.0,3,3,0.0,-0.10373443983402499
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.37798024170179556,0.3174766313552017,0.06050361034659385,3.894,3.852,0.04200000000000026,0.0037798024170179554,0.006172249153022545,-0.002392446736004589,0.0,0.0,0.0,1,3,-2.0,1.0903426791277326
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.37798024170179556,0.3174766313552017,0.06050361034659385,3.894,3.852,0.04200000000000026,0.0037798024170179554,0.006172249153022545,-0.002392446736004589,0.0,0.0,0.0,1,3,-2.0,1.0903426791277326
screen_20260910,upper_only,syn_500sku_seed1010,10934,500,11,0.01,0.01,0.5,visits,500,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.12098191595307631,0.3174766313552017,-0.1964947154021254,3.856,3.852,0.0040000000000000036,0.001209819159530763,0.006172249153022545,-0.004962429993491782,0.0,0.0,0.0,3,3,0.0,0.10384215991692637
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.11666419359961423,0.10582578421479143,0.010838409384822806,3.818,3.793,0.02499999999999991,0.0011666419359961423,0.0017287203596663351,-0.0005620784236701928,0.0,0.0,0.0,1,3,-2.0,0.6591088847877645
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.11666419359961423,0.10582578421479143,0.010838409384822806,3.818,3.793,0.02499999999999991,0.0011666419359961423,0.0017287203596663351,-0.0005620784236701928,0.0,0.0,0.0,1,3,-2.0,0.6591088847877645
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.7436799029120801,0.10582578421479143,0.6378541186972887,3.826,3.793,0.03299999999999992,0.007436799029120801,0.0017287203596663351,0.005708078669454466,0.0,0.0,0.0,2,3,-1.0,0.8700237279198502
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.11666419359961423,0.7436799029120801,-0.6270157093124659,3.818,3.826,-0.008000000000000007,0.0011666419359961423,0.007436799029120801,-0.006270157093124659,0.0,0.0,0.0,1,2,-1.0,-0.20909566126502893
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.11666419359961423,0.7436799029120801,-0.6270157093124659,3.818,3.826,-0.008000000000000007,0.0011666419359961423,0.007436799029120801,-0.006270157093124659,0.0,0.0,0.0,1,2,-1.0,-0.20909566126502893
screen_20260910,upper_only,syn_500sku_seed1010,10934,1000,11,0.01,0.01,0.5,visits,500,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.10582578421479143,0.7436799029120801,-0.6378541186972887,3.793,3.826,-0.03299999999999992,0.0017287203596663351,0.007436799029120801,-0.005708078669454466,0.0,0.0,0.0,3,2,1.0,-0.8625196027182415
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,0.6505725207022318,,,3.96,,,0.010968465900793228,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,0.6505725207022318,,,3.96,,,0.010968465900793228,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,3,-2.0,1.2323737773929462,0.6505725207022318,0.5818012566907144,3.96,3.96,0.0,0.012323737773929462,0.010968465900793228,0.0013552718731362334,0.0,0.0,0.0,3,3,0.0,0.0
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,1.2323737773929462,,,3.96,,,0.012323737773929462,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,1.2323737773929462,,,3.96,,,0.012323737773929462,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,25,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,3,1,2.0,0.6505725207022318,1.2323737773929462,-0.5818012566907144,3.96,3.96,0.0,0.010968465900793228,0.012323737773929462,-0.0013552718731362334,0.0,0.0,0.0,3,3,0.0,0.0
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.0115350332175583,,,3.8,,,0.03819244473132003,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.0115350332175583,,,3.8,,,0.03819244473132003,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,2.6404658508276215,2.0115350332175583,0.6289308176100632,3.76,3.8,-0.040000000000000036,0.027489253142824525,0.03819244473132003,-0.010703191588495507,0.0,0.0,0.0,2,3,-1.0,-1.0526315789473695
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.6404658508276215,,,3.76,,,0.027489253142824525,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.6404658508276215,,,3.76,,,0.027489253142824525,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1001,1737,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,2.0115350332175583,2.6404658508276215,-0.6289308176100632,3.8,3.76,0.040000000000000036,0.03819244473132003,0.027489253142824525,0.010703191588495507,0.0,0.0,0.0,3,2,1.0,1.0638297872340436
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.7394438547597019,2.8514533679197624,-2.1120095131600607,4.11,3.74,0.3700000000000001,0.007394438547597019,0.03359690349288878,-0.026202464945291763,0.0,0.0,0.0,1,2,-1.0,9.89304812834225
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.7394438547597019,2.8514533679197624,-2.1120095131600607,4.11,3.74,0.3700000000000001,0.007394438547597019,0.03359690349288878,-0.026202464945291763,0.0,0.0,0.0,1,2,-1.0,9.89304812834225
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,3.455391452913831,2.8514533679197624,0.6039380849940685,3.77,3.74,0.029999999999999805,0.03455391452913831,0.03359690349288878,0.0009570110362495249,0.0,0.0,0.0,2,2,0.0,0.8021390374331498
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.7394438547597019,3.455391452913831,-2.7159475981541292,4.11,3.77,0.3400000000000003,0.007394438547597019,0.03455391452913831,-0.027159475981541288,0.0,0.0,0.0,1,2,-1.0,9.018567639257302
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.7394438547597019,3.455391452913831,-2.7159475981541292,4.11,3.77,0.3400000000000003,0.007394438547597019,0.03455391452913831,-0.027159475981541288,0.0,0.0,0.0,1,2,-1.0,9.018567639257302
screen_20260910,upper_only,syn_50sku_seed1001,1737,100,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,2.8514533679197624,3.455391452913831,-0.6039380849940685,3.74,3.77,-0.029999999999999805,0.03359690349288878,0.03455391452913831,-0.0009570110362495249,0.0,0.0,0.0,2,2,0.0,-0.7957559681697561
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.37371311675894425,,,3.64,,,0.0037371311675894426,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.37371311675894425,,,3.64,,,0.0037371311675894426,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.37371311675894425,0.37371311675894425,0.0,3.68,3.64,0.040000000000000036,0.0037371311675894426,0.0037371311675894426,0.0,0.0,0.0,0.0,1,2,-1.0,1.0989010989010999
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.37371311675894425,,,3.68,,,0.0037371311675894426,,,0.0,,,1,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.37371311675894425,,,3.68,,,0.0037371311675894426,,,0.0,,,1,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,25,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.37371311675894425,0.37371311675894425,0.0,3.64,3.68,-0.040000000000000036,0.0037371311675894426,0.0037371311675894426,0.0,0.0,0.0,0.0,2,1,1.0,-1.0869565217391313
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,1.2970678213240092,,,3.7,,,0.012970678213240093,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,1.2970678213240092,,,3.7,,,0.012970678213240093,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,0.9164122771111868,1.2970678213240092,-0.38065554421282244,3.74,3.7,0.040000000000000036,0.009164122771111867,0.012970678213240093,-0.003806555442128226,0.0,0.0,0.0,2,2,0.0,1.081081081081082
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.9164122771111868,,,3.74,,,0.009164122771111867,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,1,,,0.9164122771111868,,,3.74,,,0.009164122771111867,,,0.0,,,2,,
screen_20260910,upper_only,syn_50sku_seed1002,1187,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,1,1,0.0,1.2970678213240092,0.9164122771111868,0.38065554421282244,3.7,3.74,-0.040000000000000036,0.012970678213240093,0.009164122771111867,0.003806555442128226,0.0,0.0,0.0,2,2,0.0,-1.069518716577541
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.6453269126898621,-0.6453269126898621,4.13,3.77,0.3599999999999999,0.0,0.008927203774390567,-0.008927203774390567,0.0,0.0,0.0,0,2,-2.0,9.549071618037132
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,2,-2.0,0.0,0.6453269126898621,-0.6453269126898621,4.13,3.77,0.3599999999999999,0.0,0.008927203774390567,-0.008927203774390567,0.0,0.0,0.0,0,2,-2.0,9.549071618037132
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,0.6453269126898621,0.6453269126898621,0.0,3.8,3.77,0.029999999999999805,0.006453269126898621,0.008927203774390567,-0.002473934647491946,0.0,0.0,0.0,2,2,0.0,0.7957559681697561
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.6453269126898621,-0.6453269126898621,4.13,3.8,0.33000000000000007,0.0,0.006453269126898621,-0.006453269126898621,0.0,0.0,0.0,0,2,-2.0,8.684210526315791
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,True,COMPLETE,COMPLETE,True,False,1.0,0,1,-1.0,0.0,0.6453269126898621,-0.6453269126898621,4.13,3.8,0.33000000000000007,0.0,0.006453269126898621,-0.006453269126898621,0.0,0.0,0.0,0,2,-2.0,8.684210526315791
screen_20260910,upper_only,syn_50sku_seed1002,1187,100,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,1,1.0,0.6453269126898621,0.6453269126898621,0.0,3.77,3.8,-0.029999999999999805,0.008927203774390567,0.006453269126898621,0.002473934647491946,0.0,0.0,0.0,2,2,0.0,-0.7894736842105212
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,5.559492032678152,,,3.56,,,0.07272830219202459,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,5.559492032678152,,,3.56,,,0.07272830219202459,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,3,2,1.0,4.74981800533851,5.559492032678152,-0.8096740273396419,3.8,3.56,0.23999999999999977,0.062372401520666504,0.07272830219202459,-0.010355900671358081,0.0,0.0,0.0,3,3,0.0,6.741573033707859
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,4.74981800533851,,,3.8,,,0.062372401520666504,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,3,,,4.74981800533851,,,3.8,,,0.062372401520666504,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,25,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,3,-1.0,5.559492032678152,4.74981800533851,0.8096740273396419,3.56,3.8,-0.23999999999999977,0.07272830219202459,0.062372401520666504,0.010355900671358081,0.0,0.0,0.0,3,3,0.0,-6.315789473684205
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,NOM,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.773525504196654,,,3.76,,,0.04500515106646692,,,0.0,,,4,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.773525504196654,,,3.76,,,0.04500515106646692,,,0.0,,,4,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,2.5334814476845873,2.773525504196654,-0.24004405651206673,4.0,3.76,0.2400000000000002,0.04292825656621724,0.04500515106646692,-0.0020768945002496847,0.0,0.0,0.0,3,4,-1.0,6.382978723404261
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.5334814476845873,,,4.0,,,0.04292825656621724,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,TIGHT,HIST+ACT,False,NO_INCUMBENT_LIMIT,COMPLETE,,False,,,2,,,2.5334814476845873,,,4.0,,,0.04292825656621724,,,0.0,,,3,,
screen_20260910,upper_only,syn_50sku_seed1003,1237,50,11,0.01,0.01,0.5,visits,50,TIGHT,NOM,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,2.773525504196654,2.5334814476845873,0.24004405651206673,3.76,4.0,-0.2400000000000002,0.04500515106646692,0.04292825656621724,0.0020768945002496847,0.0,0.0,0.0,4,3,1.0,-6.000000000000005
screen_20260910,upper_only,syn_50sku_seed1003,1237,100,11,0.01,0.01,0.5,visits,50,NOM,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,4.375844153103788,3.8234020357185905,0.5524421173851977,4.07,3.8,0.27000000000000046,0.04375844153103788,0.04633845284236177,-0.0025800113113238904,0.0,0.0,0.0,1,3,-2.0,7.10526315789475
screen_20260910,upper_only,syn_50sku_seed1003,1237,100,11,0.01,0.01,0.5,visits,50,NOM,HIST+ACT,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,4.375844153103788,3.8234020357185905,0.5524421173851977,4.07,3.8,0.27000000000000046,0.04375844153103788,0.04633845284236177,-0.0025800113113238904,0.0,0.0,0.0,1,3,-2.0,7.10526315789475
screen_20260910,upper_only,syn_50sku_seed1003,1237,100,11,0.01,0.01,0.5,visits,50,NOM,TIGHT,True,COMPLETE,COMPLETE,False,False,0.0,2,2,0.0,2.8190824399849226,3.8234020357185905,-1.004319595733668,3.95,3.8,0.15000000000000036,0.04230499715618355,0.04633845284236177,-0.004033455686178224,0.0,0.0,0.0,2,3,-1.0,3.947368421052641
screen_20260910,upper_only,syn_50sku_seed1003,1237,100,11,0.01,0.01,0.5,visits,50,TIGHT,HIST,True,COMPLETE,COMPLETE,False,False,0.0,1,2,-1.0,4.375844153103788,2.8190824399849226,1.5567617131188656,4.07,3.95,0.1200000000000001,0.04375844153103788,0.04230499715618355,0.0014534443748543333,0.0,0.0,0.0,1,2,-1.0,3.037974683544306
