campaign,rule,dataset_id,catalogue_size,n,arm,seed,solve_mode,status,native_status,solver_status,configured_time_limit,build_seconds,solve_seconds,process_elapsed,process_status,peak_rss_bytes,peak_rss_gib,reused_solve,objective,bound,gap,used_full_cap
screen_20260910,upper_only,syn_500sku_seed1009,500,1000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.999929199926555,299.7569670001976,304.655999999959,EXITED,142438400,0.13265609741210938,False,53288,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1009,500,1000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.999929199926555,299.7569670001976,304.655999999959,EXITED,142438400,0.13265609741210938,True,53288,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,250,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.150494999717921,299.4876067000441,303.51599999982864,EXITED,122601472,0.1141815185546875,False,40268,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,250,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.1544750998727977,299.6020451001823,303.625,EXITED,123301888,0.11483383178710938,False,40228,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,250,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.878959400113672,299.7351749003865,304.5460000000894,EXITED,132300800,0.1232147216796875,False,41668,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,250,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.878959400113672,299.7351749003865,304.5460000000894,EXITED,132300800,0.1232147216796875,True,41668,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,500,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.150494999717921,299.4876067000441,303.51599999982864,EXITED,122601472,0.1141815185546875,True,40268,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,500,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.1544750998727977,299.6020451001823,303.625,EXITED,123301888,0.11483383178710938,True,40228,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,500,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.4744213996455073,299.1965679000132,303.42199999978766,EXITED,125120512,0.11652755737304688,False,40354,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,500,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.4744213996455073,299.1965679000132,303.42199999978766,EXITED,125120512,0.11652755737304688,True,40354,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,1000,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.150494999717921,299.4876067000441,303.51599999982864,EXITED,122601472,0.1141815185546875,True,40268,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,1000,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.1544750998727977,299.6020451001823,303.625,EXITED,123301888,0.11483383178710938,True,40228,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,1000,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.323286199942231,299.5482642003335,303.5,EXITED,130813952,0.12182998657226562,False,40381,0,1.0,True
screen_20260910,upper_only,syn_500sku_seed1010,500,1000,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,300,2.323286199942231,299.5482642003335,303.5,EXITED,130813952,0.12182998657226562,True,40381,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42524119978770614,119.60350820003077,120.79699999978766,EXITED,65921024,0.06139373779296875,False,6390,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4175239000469446,119.52494090003893,120.71900000004098,EXITED,65548288,0.061046600341796875,False,6439,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5386899998411536,119.4747230000794,120.71900000004098,EXITED,65888256,0.06136322021484375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1001,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5386899998411536,119.4747230000794,120.71900000004098,EXITED,65888256,0.06136322021484375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1001,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42524119978770614,119.60350820003077,120.79699999978766,EXITED,65921024,0.06139373779296875,True,6390,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4175239000469446,119.52494090003893,120.71900000004098,EXITED,65548288,0.061046600341796875,True,6439,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.48601390002295375,119.76803250005469,120.95299999974668,EXITED,63692800,0.05931854248046875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1001,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.48601390002295375,119.76803250005469,120.95299999974668,EXITED,63692800,0.05931854248046875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1001,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42524119978770614,119.60350820003077,120.79699999978766,EXITED,65921024,0.06139373779296875,True,6390,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4175239000469446,119.52494090003893,120.71900000004098,EXITED,65548288,0.061046600341796875,True,6439,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.45287680020555854,119.01367520028725,120.1410000002943,EXITED,65343488,0.060855865478515625,False,7252,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1001,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.45287680020555854,119.01367520028725,120.1410000002943,EXITED,65343488,0.060855865478515625,True,7252,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.32546749990433455,119.0266293999739,120.0,EXITED,64688128,0.060245513916015625,False,4195,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.33092910004779696,119.20157640008256,120.2339999997057,EXITED,65425408,0.060932159423828125,False,4204,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41222630022093654,119.95744429994375,121.04700000025332,EXITED,64618496,0.0601806640625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1002,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41222630022093654,119.95744429994375,121.04700000025332,EXITED,64618496,0.0601806640625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1002,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.32546749990433455,119.0266293999739,120.0,EXITED,64688128,0.060245513916015625,True,4195,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.33092910004779696,119.20157640008256,120.2339999997057,EXITED,65425408,0.060932159423828125,True,4204,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.36927950009703636,119.69747760007158,120.75,EXITED,62578688,0.05828094482421875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1002,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.36927950009703636,119.69747760007158,120.75,EXITED,62578688,0.05828094482421875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1002,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.32546749990433455,119.0266293999739,120.0,EXITED,64688128,0.060245513916015625,True,4195,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.33092910004779696,119.20157640008256,120.2339999997057,EXITED,65425408,0.060932159423828125,True,4204,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3564040996134281,119.75423680013046,120.78200000012293,EXITED,64843776,0.060390472412109375,False,4688,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1002,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3564040996134281,119.75423680013046,120.78200000012293,EXITED,64843776,0.060390472412109375,True,4688,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36305509973317385,119.34138549957424,120.60900000017136,EXITED,64745472,0.060298919677734375,False,4620,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3567484999075532,119.7320225997828,120.92200000025332,EXITED,65138688,0.060665130615234375,False,4696,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.43652450013905764,119.73586149979383,120.84299999987707,EXITED,64888832,0.06043243408203125,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1003,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.43652450013905764,119.73586149979383,120.84299999987707,EXITED,64888832,0.06043243408203125,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1003,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36305509973317385,119.34138549957424,120.60900000017136,EXITED,64745472,0.060298919677734375,True,4620,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3567484999075532,119.7320225997828,120.92200000025332,EXITED,65138688,0.060665130615234375,True,4696,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41602829983457923,119.36634449986741,120.48500000033528,EXITED,65204224,0.060726165771484375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1003,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41602829983457923,119.36634449986741,120.48500000033528,EXITED,65204224,0.060726165771484375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1003,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36305509973317385,119.34138549957424,120.60900000017136,EXITED,64745472,0.060298919677734375,True,4620,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3567484999075532,119.7320225997828,120.92200000025332,EXITED,65138688,0.060665130615234375,True,4696,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.37656990019604564,119.30065259989351,120.3589999997057,EXITED,64847872,0.060394287109375,False,4976,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1003,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.37656990019604564,119.30065259989351,120.3589999997057,EXITED,64847872,0.060394287109375,True,4976,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34154410008341074,119.06270430004224,120.07800000021234,EXITED,65499136,0.061000823974609375,False,4882,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34369489969685674,119.81055400008336,120.8589999997057,EXITED,65683456,0.0611724853515625,False,4884,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.44628530042245984,119.76299980003387,120.92199999978766,EXITED,65404928,0.0609130859375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1004,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.44628530042245984,119.76299980003387,120.92199999978766,EXITED,65404928,0.0609130859375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1004,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34154410008341074,119.06270430004224,120.07800000021234,EXITED,65499136,0.061000823974609375,True,4882,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34369489969685674,119.81055400008336,120.8589999997057,EXITED,65683456,0.0611724853515625,True,4884,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.396473600063473,119.19259780040011,120.34400000004098,EXITED,63664128,0.059291839599609375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1004,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.396473600063473,119.19259780040011,120.34400000004098,EXITED,63664128,0.059291839599609375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1004,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34154410008341074,119.06270430004224,120.07800000021234,EXITED,65499136,0.061000823974609375,True,4882,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.34369489969685674,119.81055400008336,120.8589999997057,EXITED,65683456,0.0611724853515625,True,4884,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36866110004484653,119.44067190028727,120.51599999982864,EXITED,64843776,0.060390472412109375,False,5633,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1004,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36866110004484653,119.44067190028727,120.51599999982864,EXITED,64843776,0.060390472412109375,True,5633,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3700486999005079,119.12753830011934,120.21900000004098,EXITED,63836160,0.059452056884765625,False,5024,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3772915997542441,119.79409789992496,120.89000000013039,EXITED,63819776,0.059436798095703125,False,5050,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.45642879977822304,119.69309350010008,120.84400000004098,EXITED,65929216,0.0614013671875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1005,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.45642879977822304,119.69309350010008,120.84400000004098,EXITED,65929216,0.0614013671875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1005,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3700486999005079,119.12753830011934,120.21900000004098,EXITED,63836160,0.059452056884765625,True,5024,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3772915997542441,119.79409789992496,120.89000000013039,EXITED,63819776,0.059436798095703125,True,5050,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41493779979646206,119.36472439998761,120.45300000021234,EXITED,65605632,0.061100006103515625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1005,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.41493779979646206,119.36472439998761,120.45300000021234,EXITED,65605632,0.061100006103515625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1005,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3700486999005079,119.12753830011934,120.21900000004098,EXITED,63836160,0.059452056884765625,True,5024,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3772915997542441,119.79409789992496,120.89000000013039,EXITED,63819776,0.059436798095703125,True,5050,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3913469002582133,119.43930009985343,120.54699999978766,EXITED,64561152,0.06012725830078125,False,5449,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1005,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3913469002582133,119.43930009985343,120.54699999978766,EXITED,64561152,0.06012725830078125,True,5449,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36132510006427765,119.88691670028493,120.95299999974668,EXITED,65806336,0.06128692626953125,False,4857,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.361652800347656,119.86459210002795,120.92200000025332,EXITED,65056768,0.060588836669921875,False,4903,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5550175001844764,119.69651090027764,120.9539999999106,EXITED,65400832,0.060909271240234375,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1006,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5550175001844764,119.69651090027764,120.9539999999106,EXITED,65400832,0.060909271240234375,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1006,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36132510006427765,119.88691670028493,120.95299999974668,EXITED,65806336,0.06128692626953125,True,4857,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.361652800347656,119.86459210002795,120.92200000025332,EXITED,65056768,0.060588836669921875,True,4903,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4091164995916188,119.27201290009543,120.5,EXITED,65454080,0.0609588623046875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1006,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.4091164995916188,119.27201290009543,120.5,EXITED,65454080,0.0609588623046875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1006,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.36132510006427765,119.88691670028493,120.95299999974668,EXITED,65806336,0.06128692626953125,True,4857,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.361652800347656,119.86459210002795,120.92200000025332,EXITED,65056768,0.060588836669921875,True,4903,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.39523709984496236,119.25413130037487,120.43800000008196,EXITED,65191936,0.0607147216796875,False,5188,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1006,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.39523709984496236,119.25413130037487,120.43800000008196,EXITED,65191936,0.0607147216796875,True,5188,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42979060020297766,119.75289120012894,120.95300000021234,EXITED,64978944,0.060516357421875,False,6154,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42821540031582117,119.49080070015043,120.67200000025332,EXITED,63463424,0.05910491943359375,False,6156,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5466893999837339,119.40561660006642,120.67200000025332,EXITED,65318912,0.060832977294921875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1007,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.5466893999837339,119.40561660006642,120.67200000025332,EXITED,65318912,0.060832977294921875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1007,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42979060020297766,119.75289120012894,120.95300000021234,EXITED,64978944,0.060516357421875,True,6154,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42821540031582117,119.49080070015043,120.67200000025332,EXITED,63463424,0.05910491943359375,True,6156,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,50,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.48471050010994077,119.23320690030232,120.43800000008196,EXITED,65441792,0.060947418212890625,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1007,50,50,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.48471050010994077,119.23320690030232,120.43800000008196,EXITED,65441792,0.060947418212890625,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1007,50,100,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42979060020297766,119.75289120012894,120.95300000021234,EXITED,64978944,0.060516357421875,True,6154,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,100,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.42821540031582117,119.49080070015043,120.67200000025332,EXITED,63463424,0.05910491943359375,True,6156,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,100,HIST,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4592999001033604,119.69634140003473,120.85900000017136,EXITED,64270336,0.059856414794921875,False,7114,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1007,50,100,HIST+ACT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.4592999001033604,119.69634140003473,120.85900000017136,EXITED,64270336,0.059856414794921875,True,7114,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,25,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3900783001445234,119.68793700030074,121.03099999995902,EXITED,63963136,0.0595703125,False,5587,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,25,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3902654000557959,119.46787599986419,120.60900000017136,EXITED,66498560,0.061931610107421875,False,5627,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,25,HIST,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.49016140028834343,119.53436340019107,120.75,EXITED,66109440,0.0615692138671875,False,,0,,True
screen_20260910,upper_only,syn_50sku_seed1008,50,25,HIST+ACT,11,visits,NO_INCUMBENT_LIMIT,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,120,0.49016140028834343,119.53436340019107,120.75,EXITED,66109440,0.0615692138671875,True,,0,,True
screen_20260910,upper_only,syn_50sku_seed1008,50,50,NOM,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3900783001445234,119.68793700030074,121.03099999995902,EXITED,63963136,0.0595703125,True,5587,0,1.0,True
screen_20260910,upper_only,syn_50sku_seed1008,50,50,TIGHT,11,visits,COMPLETE,HxSolutionStatus.FEASIBLE,FEASIBLE,120,0.3902654000557959,119.46787599986419,120.60900000017136,EXITED,66498560,0.061931610107421875,True,5627,0,1.0,True
