campaign,stage,dataset_id,catalogue_size,origin,n,arm,delta,nu,tightening,seed,rule,implementation_hash,backend,solve_mode,time_limit,case_id,solve_key,eligibility,record_source,retry_count,frozen_layout,status,scored,allocation_returned,native_status,solver_status,objective,bound,gap,bound_provenance,build_seconds,solve_seconds,peak_rss_bytes,process_status,process_elapsed,reused_solve,attempt_id,native_contradiction,scoring_error,validation_valid,model_feasible,model_feasible_exact,maximum_model_excess,minimum_required_slack,original_policy_feasible_exact,accepted_training_solution,policy_validation_valid,history_checked,actual_visit_count,joint_pass,violation_count,cap_violation_count,floor_violation_count,worst_excess_pp,worst_excess_pp_exact,positive_excess_sum,maximum_residual,borderline,mean_visits,mean_visits_exact,visit_count,historical_mean_visits,historical_visit_count,future_total_lines,future_order_count,activation_mass,activation_mass_exact,effective_nu,inactive_product_count,realized_inactive_product_count,active_product_fraction,horizon_per_product,station_novelty_count,maximum_novelty_excess,novel_support_order_count,effective_total_allowance,layout_hash,future_hash,stream_adjacency_verified,station_count,reference_joint_pass,reference_violation_count,reference_worst_excess_pp,reference_mean_visits,reference_visit_count
screen_20260910,screen,syn_50sku_seed1004,50,1351,50,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,03817c29f45368fc5d58d5f223eac26fe56516debfcd6360c8d7181c3f27c3ba,baa3610d7d2fa1ca52f647d58da5839e3e0e8f51b91e023529e4d76321290fa3,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.396473600063473,119.19259780040011,63664128,EXITED,120.34400000004098,False,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1004,50,1351,50,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,e06ea4bc0b8470c6d253a021ef931f40552dbd2272976dd734d88ac29ed3892b,baa3610d7d2fa1ca52f647d58da5839e3e0e8f51b91e023529e4d76321290fa3,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.396473600063473,119.19259780040011,63664128,EXITED,120.34400000004098,True,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1004,50,1351,100,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,613898cd85a312d908174bae7ea7fabb01da3781b508b15b1166fbfb235f40d4,4bbd01b0e42e52dd9313a22f8fb56d31c9454468bbb02cd77baedf1ed8092283,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4882,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.34154410008341074,119.06270430004224,65499136,EXITED,120.07800000021234,True,primary,,,True,True,True,0.0,0.006611327407625064,True,True,True,True,4882,False,1,,,1.645800628121449,1814747/1102653,0.01645800628121449,0.01645800628121449,False,3.64,91/25,364,3.613619541080681,4882,972,100,0.0,0,0.0,0,0,1.0,2.0,2,0.019846678873589426,78,0.05,0a32c1596e308cf24dfee838e4c33aeb58a2d2c300f951348ce69323c17b296c,385b0bdfdb209b003e5ac3a7cb1ec569b8d4cdc65340753d38ea0f4233033163,True,5,False,1,0.411232726886881,4.21,421
screen_20260910,screen,syn_50sku_seed1004,50,1351,100,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,cdab363780be797e834a19b58ea255914039814c55fe917ae68bfd087d6e587a,5bfc2184b5155cdd55980c6c01217139fc26ca47d143af0daad641e848f04025,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4884,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.34369489969685674,119.81055400008336,65683456,EXITED,120.8589999997057,True,primary,,,True,True,True,0.0,0.003452582090648645,True,True,True,True,4884,False,2,,,1.3371208651618718,4423141/3307959,0.02262756884229823,0.013371208651618716,False,3.64,91/25,364,3.615099925980755,4884,972,100,0.0,0,0.0,0,0,1.0,2.0,2,0.01991862656097007,78,0.05,fb5774da9861ac24b5e6dbebe380adab0e0d288c260d947f4938564a788c59f2,385b0bdfdb209b003e5ac3a7cb1ec569b8d4cdc65340753d38ea0f4233033163,True,5,False,1,0.411232726886881,4.21,421
screen_20260910,screen,syn_50sku_seed1004,50,1351,100,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,db73efda61949c7c3cdd87676a0b0f78b97e22b0871dd1f98938ac2960cb4bcf,214d089fa1b5f4eecf356a020792535e13f84c1676a4b3d423ee34c1df178f36,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5633,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.36866110004484653,119.44067190028727,64843776,EXITED,120.51599999982864,False,primary,,,True,True,True,0.0,0.009973392092945333,True,True,True,True,5633,False,1,,,0.20547141001445302,679691/3307959,0.0020547141001445303,0.0020547141001445303,False,4.16,104/25,416,4.169504071058475,5633,972,100,0.0,0,0.0,0,0,1.0,2.0,1,0.0025116501768680526,78,0.05,b3a6c4b596d47c441b4995d6eb65c28fb2707b23a5418f8cf8478c281df0fb7e,385b0bdfdb209b003e5ac3a7cb1ec569b8d4cdc65340753d38ea0f4233033163,True,5,False,1,0.411232726886881,4.21,421
screen_20260910,screen,syn_50sku_seed1004,50,1351,100,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,71b11d2ef3dd66ddc4a3d60d2cfda4755d17e594587b6ee83bbd423435ff19a7,214d089fa1b5f4eecf356a020792535e13f84c1676a4b3d423ee34c1df178f36,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5633,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.36866110004484653,119.44067190028727,64843776,EXITED,120.51599999982864,True,primary,,,True,True,True,0.0,0.009973392092945333,True,True,True,True,5633,False,1,,,0.20547141001445302,679691/3307959,0.0020547141001445303,0.0020547141001445303,False,4.16,104/25,416,4.169504071058475,5633,972,100,0.0,0,0.0,0,0,1.0,2.0,1,0.0025116501768680526,78,0.05,b3a6c4b596d47c441b4995d6eb65c28fb2707b23a5418f8cf8478c281df0fb7e,385b0bdfdb209b003e5ac3a7cb1ec569b8d4cdc65340753d38ea0f4233033163,True,5,False,1,0.411232726886881,4.21,421
screen_20260910,screen,syn_50sku_seed1005,50,1316,25,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,1f8f6b68e32313bbe374a913e663a7a27eded381e6962ad74e3c156f9f84b672,8d11666c7e33c7de60100e9bc0fc4bccc3118e1d73bcf0cbe7cb11ea1ca22840,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5024,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3700486999005079,119.12753830011934,63836160,EXITED,120.21900000004098,False,primary,,,True,True,True,0.0,0.009541117673784643,True,True,True,True,5024,False,2,,,5.362768751925718,2053801/382974,0.0759471139032937,0.05362768751925718,False,3.72,93/25,93,3.817629179331307,5024,232,25,0.0,0,0.0,0,0,0.98,0.5,2,0.05408656984547254,24,0.05,ff0b24643d153f136ffe8bff49815c79437d1a6360527b0cb3b1a710a309ad21,3255d52e17b3d01d584492464b621cae4fd9df4663edaba776d01700f003c47e,True,5,False,3,4.387115052196755,4.2,105
screen_20260910,screen,syn_50sku_seed1005,50,1316,25,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,d03915b6eabc936824d47f3afd7d7d40bd7f562081fc09884b07ad144eabb8b7,60e16fcef0e1036a948367c03262afc8309fdad63dc3d9b452b9131fb73f8b41,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5050,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3772915997542441,119.79409789992496,63819776,EXITED,120.89000000013039,False,primary,,,True,True,True,0.0,0.00484628199303347,True,True,True,True,5050,False,2,,,2.3530996882294883,150196/63829,0.02845759764370427,0.02353099688229488,False,3.84,96/25,96,3.837386018237082,5050,232,25,0.0,0,0.0,0,0,0.98,0.5,2,0.04844845864210103,24,0.05,fd4b485806cd087dad7e4b2e05aa5a9de661bf636bb992f5d414eb9273c230b1,3255d52e17b3d01d584492464b621cae4fd9df4663edaba776d01700f003c47e,True,5,False,3,4.387115052196755,4.2,105
screen_20260910,screen,syn_50sku_seed1005,50,1316,25,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,9f1600f37bf47a25d42437587e5f03c0b25739842f79a64c6bcb11244dbc5b71,18f78f8121026deb37ff150e1c71df73454a9cfd31c2ca2aa26069cf9bd4682d,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.45642879977822304,119.69309350010008,65929216,EXITED,120.84400000004098,False,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1005,50,1316,25,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,8bc1e0a23212c21afc5efcb1bb3fd65eed7713e19050b40c1288c32d7c13a4d2,18f78f8121026deb37ff150e1c71df73454a9cfd31c2ca2aa26069cf9bd4682d,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.45642879977822304,119.69309350010008,65929216,EXITED,120.84400000004098,True,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1005,50,1316,50,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,dde467ce94238778bfc46bcc2f2e7f5cd8ec0e4a8605468ec5e13adf7080192b,8d11666c7e33c7de60100e9bc0fc4bccc3118e1d73bcf0cbe7cb11ea1ca22840,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5024,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3700486999005079,119.12753830011934,63836160,EXITED,120.21900000004098,True,primary,,,True,True,True,0.0,0.009541117673784643,True,True,True,True,5024,False,2,,,2.0483887079051755,635699/310341,0.02493830979470969,0.020483887079051754,False,3.72,93/25,186,3.817629179331307,5024,470,50,0.0,0,0.0,0,0,1.0,1.0,2,0.028766099226334902,46,0.05,ff0b24643d153f136ffe8bff49815c79437d1a6360527b0cb3b1a710a309ad21,742ffadf936a4fef038216619396141806ec1507a5b9a23ad0785768cd9f26b5,True,5,False,2,1.9348039736934532,4.34,217
screen_20260910,screen,syn_50sku_seed1005,50,1316,50,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,c846499d86a66eb94aba20907eebf30bd79e0f53c5cd6279786860eaa9b2e395,60e16fcef0e1036a948367c03262afc8309fdad63dc3d9b452b9131fb73f8b41,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5050,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3772915997542441,119.79409789992496,63819776,EXITED,120.89000000013039,True,primary,,,True,True,True,0.0,0.00484628199303347,True,True,True,True,5050,False,2,,,0.8558295552311812,88533/103447,0.012020906035618884,0.008558295552311811,False,3.72,93/25,186,3.837386018237082,5050,470,50,0.0,0,0.0,0,0,1.0,1.0,2,0.017043832429488853,46,0.05,fd4b485806cd087dad7e4b2e05aa5a9de661bf636bb992f5d414eb9273c230b1,742ffadf936a4fef038216619396141806ec1507a5b9a23ad0785768cd9f26b5,True,5,False,2,1.9348039736934532,4.34,217
screen_20260910,screen,syn_50sku_seed1005,50,1316,50,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,814e31d32dc87826d71f54eaa42832436d2f33b5eab67705c220abb29dcbb810,80375e5a75c4c0f8b62564bd5e8456c36b55a852914c4646c0ccf52af6617d9c,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.41493779979646206,119.36472439998761,65605632,EXITED,120.45300000021234,False,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1005,50,1316,50,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,782373b7899a6e76fb956688d7e562f5abba4be080b5ecb33888f9a75d5df796,80375e5a75c4c0f8b62564bd5e8456c36b55a852914c4646c0ccf52af6617d9c,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.41493779979646206,119.36472439998761,65605632,EXITED,120.45300000021234,True,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1005,50,1316,100,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,122618e2dfd9b95e8ac8d648c4814a7c81536b34171f1a1ec9750a33528675db,8d11666c7e33c7de60100e9bc0fc4bccc3118e1d73bcf0cbe7cb11ea1ca22840,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5024,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3700486999005079,119.12753830011934,63836160,EXITED,120.21900000004098,True,primary,,,True,True,True,0.0,0.009541117673784643,True,True,True,True,5024,False,1,,,2.9827087819107256,452981/151869,0.029827087819107256,0.029827087819107256,False,3.84,96/25,384,3.817629179331307,5024,966,100,0.0,0,0.0,0,0,1.0,2.0,2,0.030285970145322614,94,0.05,ff0b24643d153f136ffe8bff49815c79437d1a6360527b0cb3b1a710a309ad21,838cebe38c87d1fb97be54d19ae2ed784314b9074c52ffdca9d915ebc6fb4225,True,5,False,2,0.48817166674662277,4.39,439
screen_20260910,screen,syn_50sku_seed1005,50,1316,100,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,866a058e5f481c731512418ae4454c707d54ba12ff4355d0198f7af89718e7c2,60e16fcef0e1036a948367c03262afc8309fdad63dc3d9b452b9131fb73f8b41,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5050,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3772915997542441,119.79409789992496,63819776,EXITED,120.89000000013039,True,primary,,,True,True,True,0.0,0.00484628199303347,True,True,True,True,5050,False,1,,,0.18767772601010457,199517/1063083,0.0018767772601010458,0.0018767772601010458,False,3.76,94/25,376,3.837386018237082,5050,966,100,0.0,0,0.0,0,0,1.0,2.0,2,0.008236421803377535,94,0.05,fd4b485806cd087dad7e4b2e05aa5a9de661bf636bb992f5d414eb9273c230b1,838cebe38c87d1fb97be54d19ae2ed784314b9074c52ffdca9d915ebc6fb4225,True,5,False,2,0.48817166674662277,4.39,439
screen_20260910,screen,syn_50sku_seed1005,50,1316,100,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,ed61dd1971d6e66754aa710cb01a00c7e558a1b9c14c52af61afde78cacf8a8c,4ff77c720590798e9785fd378ad215bb886f2746769d0d24579c1a4d1fe609b7,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5449,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3913469002582133,119.43930009985343,64561152,EXITED,120.54699999978766,False,primary,,,True,True,True,0.0,0.009909704859915068,True,True,True,True,5449,False,2,,,0.9906253792036934,351039/354361,0.01168238039739136,0.009906253792036935,False,4.05,81/20,405,4.140577507598784,5449,966,100,0.0,0,0.0,0,0,1.0,2.0,2,0.010670896457020795,94,0.05,39da2c5803cceac9e55128efcc4b8ee0ad6c463e87832d3df808a6f608657b38,838cebe38c87d1fb97be54d19ae2ed784314b9074c52ffdca9d915ebc6fb4225,True,5,False,2,0.48817166674662277,4.39,439
screen_20260910,screen,syn_50sku_seed1005,50,1316,100,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,eaa9e3533db02374b18e5e78bff9a5c40080b49d5cf467b43780ae79211931b3,4ff77c720590798e9785fd378ad215bb886f2746769d0d24579c1a4d1fe609b7,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,5449,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.3913469002582133,119.43930009985343,64561152,EXITED,120.54699999978766,True,primary,,,True,True,True,0.0,0.009909704859915068,True,True,True,True,5449,False,2,,,0.9906253792036934,351039/354361,0.01168238039739136,0.009906253792036935,False,4.05,81/20,405,4.140577507598784,5449,966,100,0.0,0,0.0,0,0,1.0,2.0,2,0.010670896457020795,94,0.05,39da2c5803cceac9e55128efcc4b8ee0ad6c463e87832d3df808a6f608657b38,838cebe38c87d1fb97be54d19ae2ed784314b9074c52ffdca9d915ebc6fb4225,True,5,False,2,0.48817166674662277,4.39,439
screen_20260910,screen,syn_50sku_seed1006,50,1269,25,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,7b788388b76dc6b46030589b76cc90b140d8ecc791f8839d5cedec3ac72ea282,eea5f1f5cea815f4efbbc171fde6d75ddb8df053ba63bef2275699e44a826355,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4857,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.36132510006427765,119.88691670028493,65806336,EXITED,120.95299999974668,False,primary,,,True,True,True,0.0,0.008790686623901164,True,True,True,True,4857,False,2,,,5.489537992113336,3673769/669231,0.06089254681866202,0.05489537992113336,False,3.96,99/25,99,3.8274231678487,4857,265,25,0.0,0,0.0,0,0,0.94,0.5,2,0.07313169892010382,23,0.05,1e54770ba4e4e69b9675a692b5b6ce246f27fdaa49f9a92c621172b7cb79778e,c168bd789a705ac11a9424ce14de299d144213fee9ca1adcf67a31a15c9cc262,True,5,False,2,3.2016284362200795,4.32,108
screen_20260910,screen,syn_50sku_seed1006,50,1269,25,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,de8206d4e07f09cdb45c0ed1b5a544d43f461f9bdb4b7e4c1a94065ee479c0fa,8587405ecc13424d463cc33ff4ff268102acf5a4127c989f583cba939443175d,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4903,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.361652800347656,119.86459210002795,65056768,EXITED,120.92200000025332,False,primary,,,True,True,True,0.0,0.004910113249386235,True,True,True,True,4903,False,2,,,3.578986926786117,2395169/669231,0.06442854559935209,0.03578986926786117,False,4.12,103/25,103,3.863672182821119,4903,265,25,0.0,0,0.0,0,0,0.94,0.5,2,0.04697779989271268,23,0.05,39a10aeae690379bb948eea1755096d9e53e4eaf697581504bb5d53aea798a61,c168bd789a705ac11a9424ce14de299d144213fee9ca1adcf67a31a15c9cc262,True,5,False,2,3.2016284362200795,4.32,108
screen_20260910,screen,syn_50sku_seed1006,50,1269,25,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,bf432bdae2030e1d9c23b636c60b1148d9f82aa988406eb1d618e2191ed96eb2,cad95e3127fe8d72cf31966a1212f4988e2611f56424fdb334b843e3deddfdc3,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.5550175001844764,119.69651090027764,65400832,EXITED,120.9539999999106,False,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1006,50,1269,25,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,3b81635b94dc229b3c86d7293edf596c7d97545e853653e8e169b195db7f57ad,cad95e3127fe8d72cf31966a1212f4988e2611f56424fdb334b843e3deddfdc3,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.5550175001844764,119.69651090027764,65400832,EXITED,120.9539999999106,True,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1006,50,1269,50,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,813ac96f5c67cf0cbe5a5540131bb200da4319b6263e46e817bd49441d15658c,eea5f1f5cea815f4efbbc171fde6d75ddb8df053ba63bef2275699e44a826355,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4857,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.36132510006427765,119.88691670028493,65806336,EXITED,120.95299999974668,True,primary,,,True,True,True,0.0,0.008790686623901164,True,True,True,True,4857,False,2,,,0.5030150810621231,44461/88389,0.005741082843210936,0.005030150810621231,False,3.66,183/50,183,3.8274231678487,4857,490,50,0.0,0,0.0,0,0,1.0,1.0,3,0.02326646980959169,45,0.05,1e54770ba4e4e69b9675a692b5b6ce246f27fdaa49f9a92c621172b7cb79778e,7841472f9601767d14c9c99a92df66fe8c92fce1ef68bd0f747a85ad2b88d640,True,5,False,1,1.7037462644834602,4.3,215
screen_20260910,screen,syn_50sku_seed1006,50,1269,50,TIGHT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,69c5c88106bcbe6be2a8bd46b5971a91c9ebd62bb5b219d81d2c134b147f607e,8587405ecc13424d463cc33ff4ff268102acf5a4127c989f583cba939443175d,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4903,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.361652800347656,119.86459210002795,65056768,EXITED,120.92200000025332,True,primary,,,True,True,True,0.0,0.004910113249386235,True,True,True,True,4903,False,2,,,1.7037462644834602,1054147/618723,0.026307636858497258,0.017037462644834602,False,3.9,39/10,195,3.863672182821119,4903,490,50,0.0,0,0.0,0,0,1.0,1.0,2,0.02822539326968611,45,0.05,39a10aeae690379bb948eea1755096d9e53e4eaf697581504bb5d53aea798a61,7841472f9601767d14c9c99a92df66fe8c92fce1ef68bd0f747a85ad2b88d640,True,5,False,1,1.7037462644834602,4.3,215
screen_20260910,screen,syn_50sku_seed1006,50,1269,50,HIST,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,b565af7f4deb6f18d42d54546a3925d5a5afdfa2c5f9929c6d908e8ef1e17a15,3a6c75d20da25c4457c80c7146cd6e615cca2a7217238819553ef12793f9a116,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.4091164995916188,119.27201290009543,65454080,EXITED,120.5,False,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1006,50,1269,50,HIST+ACT,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,04a5d9329d60cc920ce068095aca5eddcf87127e533b4a1170318020c85cdbcd,3a6c75d20da25c4457c80c7146cd6e615cca2a7217238819553ef12793f9a116,,primary_case_file,0,False,NO_INCUMBENT_LIMIT,False,False,HxSolutionStatus.INFEASIBLE,NO_INCUMBENT_LIMIT,,0,,Hexaly_HxSolution.get_objective_bound(0),0.4091164995916188,119.27201290009543,65454080,EXITED,120.5,True,primary,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen_20260910,screen,syn_50sku_seed1006,50,1269,100,NOM,0.01,0.01,0.5,11,upper_only,d437a20660533119d9e58e7d8ff16e900f5db97d004e6aacb88d106866d8a2af,hexaly,visits,120,7b54ef00bb628f8254dc12126680f5e8202eacab221b2cff20d062c4a7c64b4b,eea5f1f5cea815f4efbbc171fde6d75ddb8df053ba63bef2275699e44a826355,,primary_case_file,0,True,COMPLETE,True,True,HxSolutionStatus.FEASIBLE,FEASIBLE,4857,0,1.0,Hexaly_HxSolution.get_objective_bound(0),0.36132510006427765,119.88691670028493,65806336,EXITED,120.95299999974668,True,primary,,,True,True,True,0.0,0.008790686623901164,True,True,True,True,4857,False,1,,,0.001131258705133822,173/152927,1.131258705133822e-05,1.131258705133822e-05,False,3.9,39/10,390,3.8274231678487,4857,981,100,0.0,0,0.0,0,0,1.0,2.0,3,0.010815617909198506,95,0.05,1e54770ba4e4e69b9675a692b5b6ce246f27fdaa49f9a92c621172b7cb79778e,c779693f6ac24da7146129147eb7e02339c05ed00cd7a9f0524a700fc1bf6d35,True,5,False,1,0.3554760695553361,4.22,422
