campaign,rule,dataset_id,catalogue_size,origin,arm,seed,trained_n,scored_n,trained_multiple,scored_multiple,same_horizon,evaluation_kind,layout_hash,future_hash,joint_pass,violation_count,cap_violation_count,floor_violation_count,worst_excess_pp,positive_excess_sum,mean_visits,visit_count,activation_mass,station_novelty_count,active_product_fraction,source_case_id
screen_20260910,upper_only,syn_50sku_seed1001,50,1737,NOM,11,100,50,2,1,False,secondary_cross_horizon,ee623bb4ca2a35c859f4607cdc00bf9e630d69fb5be46b49b4f4fe5996ab45c3,0729eac6791f0fdfb2a454ebe1e9fe6a7df1d5e8296c04c7756a59b7499c3c14,False,2,,,2.0115350332175583,0.03819244473132003,3.8,190,0.0,3,0.98,9bd559cdbc01a3deacdd7ce73508711ee732a83cf4ee7e0baa5b7708f76f3ffd
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,NOM,11,1000,2000,1/2,1,False,secondary_cross_horizon,541fe264336efe14d04211c23c064976f16ad6dac58a8407b5c58d33b5c96064,d3b64681c91450e4ab1cb55e057b1258ecd533f837c9887dd653d2224da1a69a,False,1,,,0.08201455188696002,0.0008201455188696003,6.1395,12279,0.0,12,0.9965,9c1d31983efe8ebeb571a661dc29ffa65774e0b32473b2ec57560d20db09bfd6
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,NOM,11,1000,4000,1/2,2,False,secondary_cross_horizon,541fe264336efe14d04211c23c064976f16ad6dac58a8407b5c58d33b5c96064,23ba0877754a9040c4ad5233d608b5f5cd3dc5b7f4f02731e84a60ecf56efef4,False,2,,,0.15839414390057668,0.001839078632940343,6.2515,25006,0.0,9,0.9995,9c1d31983efe8ebeb571a661dc29ffa65774e0b32473b2ec57560d20db09bfd6
screen_20260910,upper_only,syn_500sku_seed1006,500,11566,NOM,11,1000,250,2,1/2,False,secondary_cross_horizon,c6b847cecf8d7efc9c7ecfa0def3c184410edf09488052df359a56fade25d46b,2f0acf9f8f35e909948b47ede4685fa2f4253d05701bbf3fcd200450dedf24ab,False,1,,,1.3322181371329624,0.013322181371329624,3.764,941,0.0,2,0.978,9dd743e5d889674527b7cda92ec39c35781c686f4bf1450f2913aba66dec36e0
screen_20260910,upper_only,syn_500sku_seed1006,500,11566,NOM,11,1000,500,2,1,False,secondary_cross_horizon,c6b847cecf8d7efc9c7ecfa0def3c184410edf09488052df359a56fade25d46b,6668db00782e4bbeda3947ad6ecba09c47030097125a4440a6fbecc694d3a5c5,False,1,,,0.6427795289530766,0.006427795289530766,3.838,1919,0.0,3,1.0,9dd743e5d889674527b7cda92ec39c35781c686f4bf1450f2913aba66dec36e0
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST,11,500,1000,1,2,False,secondary_cross_horizon,0a934217fab33900da23510533ae41d321bdf895cd217c880362ba5eabfc5d75,3ee288f55aa860ff2853473bcda3d853d1978f430f36451d590e119a8cbb1e2d,False,1,,,0.1567914604883792,0.001567914604883792,3.773,3773,0.0,1,1.0,9f12bec5db773e39cd33ca00b5e480cee6dae9ac3a55fe8d35b30a7450ae1e33
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST,11,500,250,1,1/2,False,secondary_cross_horizon,0a934217fab33900da23510533ae41d321bdf895cd217c880362ba5eabfc5d75,3349dbcd08eee0e159d4f9e0836ec8d09d424ca82f1c8110b4c3cc0604db2f43,False,1,,,0.3360159046321797,0.0033601590463217964,3.808,952,0.0,1,0.954,9f12bec5db773e39cd33ca00b5e480cee6dae9ac3a55fe8d35b30a7450ae1e33
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST,11,250,1000,1/2,2,False,secondary_cross_horizon,01737fde1bce3eec62c1dbbaffbcb32d32fd5af29f0c6dd83cf406fcd030109b,5c64b9c08d230c05e1cd14cbcec98698cc4410365868422ccc64eaa9236fd1b5,True,0,,,0.0,0.0,3.885,3885,0.0,0,1.0,9ff291add6684123e54c7cfc7df1db1dbd9d8ba4a860ab04bb7c102d44cf6d10
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST,11,250,500,1/2,1,False,secondary_cross_horizon,01737fde1bce3eec62c1dbbaffbcb32d32fd5af29f0c6dd83cf406fcd030109b,c5503ae976387d0749d208746e3ee78238ca99c951f259676bce661a1b7032f5,False,2,,,0.2606323050696813,0.0028748355789040255,3.91,1955,0.0,2,1.0,9ff291add6684123e54c7cfc7df1db1dbd9d8ba4a860ab04bb7c102d44cf6d10
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,8e5f57eec4f831547a870b6f7a915a7d7c236681b5c9c236204a27073b6e3a2d,5c64b9c08d230c05e1cd14cbcec98698cc4410365868422ccc64eaa9236fd1b5,True,0,,,0.0,0.0,3.827,3827,0.0,0,1.0,a03bae294e92eac318770c35478c77ccc0cbd24ae5a201f33dceca09ccef5cf9
screen_20260910,upper_only,syn_500sku_seed1010,500,10934,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,8e5f57eec4f831547a870b6f7a915a7d7c236681b5c9c236204a27073b6e3a2d,8ddb683d13f4a06042d852d38eb7363ac61897539c7b4d2242d48414fd5fd0b3,False,2,,,0.5804566593387286,0.006536186009906146,3.848,962,0.0,2,0.98,a03bae294e92eac318770c35478c77ccc0cbd24ae5a201f33dceca09ccef5cf9
screen_20260910,upper_only,syn_50sku_seed1002,50,1187,NOM,11,100,25,2,1/2,False,secondary_cross_horizon,9b0997259a42d52a4b391ed11d0c2a49704ed5dd13d83fe66b1c8352c438b304,8b020174ad89d4507497edf3b0c159278096527fb5c51b06fc0c3fed107f7c2f,False,1,,,0.37371311675894425,0.0037371311675894426,3.64,91,0.0,2,0.96,a110bca0b1092668a03f0a307fb60fe56c628e40617c4565fa2fa2317f734790
screen_20260910,upper_only,syn_50sku_seed1002,50,1187,NOM,11,100,50,2,1,False,secondary_cross_horizon,9b0997259a42d52a4b391ed11d0c2a49704ed5dd13d83fe66b1c8352c438b304,b299d0f0c66431ea672c00456daf12a995c1219ed9a85f9337824ae728ba5427,False,1,,,1.2970678213240092,0.012970678213240093,3.7,185,0.0,2,1.0,a110bca0b1092668a03f0a307fb60fe56c628e40617c4565fa2fa2317f734790
screen_20260910,upper_only,syn_1000sku_seed1004,1000,23436,TIGHT,11,500,1000,1/2,1,False,secondary_cross_horizon,8e1ae8825e5f80418358336a84715e84bba959569948aeb96c4474cdfa5350bc,b8ff85b531d95f7f0b64ae8d746e47d2f0c15eddfb82ecc0ff06587749e21950,False,1,,,0.13403586915813523,0.0013403586915813521,4.993,4993,0.0,5,0.999,a169fbf2dd663027f02c001a8d8911c579dad15d0945ce20310bf208dc8b005a
screen_20260910,upper_only,syn_1000sku_seed1004,1000,23436,TIGHT,11,500,2000,1/2,2,False,secondary_cross_horizon,8e1ae8825e5f80418358336a84715e84bba959569948aeb96c4474cdfa5350bc,ca76b3806dae6555a1cd7ac0d7457c4320484573d97622500af5fe2bcf64e499,True,0,,,0.0,0.0,5.01,10020,0.0,5,1.0,a169fbf2dd663027f02c001a8d8911c579dad15d0945ce20310bf208dc8b005a
screen_20260910,upper_only,syn_50sku_seed1001,50,1737,TIGHT,11,25,100,1/2,2,False,secondary_cross_horizon,709cab3d4a91ac6fda991d3423880bd43bbc51d3a8be08b192612137fd1255ef,b0752c21a53707937fcd69cc8bdf91390266ea92e1439732302f1faa2c8d4baa,False,1,,,3.455391452913831,0.03455391452913831,3.77,377,0.0,2,1.0,a211ad0ec69e0ecb445226ca9c818456c38c8188dd47859691ffacd9c7623946
screen_20260910,upper_only,syn_50sku_seed1001,50,1737,TIGHT,11,25,50,1/2,1,False,secondary_cross_horizon,709cab3d4a91ac6fda991d3423880bd43bbc51d3a8be08b192612137fd1255ef,0729eac6791f0fdfb2a454ebe1e9fe6a7df1d5e8296c04c7756a59b7499c3c14,False,2,,,2.6404658508276215,0.027489253142824525,3.76,188,0.0,2,0.98,a211ad0ec69e0ecb445226ca9c818456c38c8188dd47859691ffacd9c7623946
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,TIGHT,11,1000,250,2,1/2,False,secondary_cross_horizon,8d39fbde4c0ebd052715a1459ec08d63d1f2a1a1fe8d2c6a3aee97b35b8c70eb,c5606542b9c38078903796493160652fcd43868ae4605b36bad4b6773b84539e,False,2,,,0.304886632306639,0.003182013418597329,3.772,943,0.0,3,0.958,a3d3b2de2be6f7d4070d1de2c101086d9129dec7c719942a40781a7bb19ef6e8
screen_20260910,upper_only,syn_500sku_seed1002,500,14639,TIGHT,11,1000,500,2,1,False,secondary_cross_horizon,8d39fbde4c0ebd052715a1459ec08d63d1f2a1a1fe8d2c6a3aee97b35b8c70eb,66e64d85ec07c40029754dbe000645d2ed3574322cf1a4d1468c5f9cf967b0f8,True,0,,,0.0,0.0,3.77,1885,0.0,3,1.0,a3d3b2de2be6f7d4070d1de2c101086d9129dec7c719942a40781a7bb19ef6e8
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,NOM,11,4000,1000,2,1/2,False,secondary_cross_horizon,5cf4cc1aa47c590e5126f826f3a4d04935b636def966a17999db5167b5639de7,9b1f6f69fc6c9e1b16b3b68f6f6a29fa3d56657e613271c2681c6db67baa8d53,False,1,,,0.07239935477580227,0.0007239935477580227,6.211,6211,0.0,11,0.962,a4b21b5b05c36b7971b5ccc27d7304e5db8b5e3015a7067da7ea6905213b9579
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,NOM,11,4000,2000,2,1,False,secondary_cross_horizon,5cf4cc1aa47c590e5126f826f3a4d04935b636def966a17999db5167b5639de7,7274cc533363895a3172d48d3c52d2bbce1c406b9cd164d3091ed6ef31ee7c7d,True,0,,,0.0,0.0,6.2175,12435,0.0,11,0.999,a4b21b5b05c36b7971b5ccc27d7304e5db8b5e3015a7067da7ea6905213b9579
screen_20260910,upper_only,syn_2000sku_seed1003,2000,51627,HIST+ACT,11,4000,1000,2,1/2,False,secondary_cross_horizon,f5663144787b9572a2abb960d561d31734a3cc6a353dce1b0278e751c08d39ee,63b13f27c6922097604335d33ec62da1ab29d71a8bab2bf1466ff3dbd534b3c1,True,0,,,0.0,0.0,6.513,6513,0.0,3,0.977,a5c0f3c3ffb250accaaa326eedc981a683b832044dcc6cffae43282fd3128196
screen_20260910,upper_only,syn_2000sku_seed1003,2000,51627,HIST+ACT,11,4000,2000,2,1,False,secondary_cross_horizon,f5663144787b9572a2abb960d561d31734a3cc6a353dce1b0278e751c08d39ee,c4c43793007920dc1a73da1be89cd64b50035af439a6ebcf85d9ebf55d475142,True,0,,,0.0,0.0,6.56,13120,0.0,2,0.9985,a5c0f3c3ffb250accaaa326eedc981a683b832044dcc6cffae43282fd3128196
screen_20260910,upper_only,syn_1000sku_seed1004,1000,23436,NOM,11,2000,1000,2,1,False,secondary_cross_horizon,94c92770d14932d119c9800a78f02a5c57e8663dd6ed65684d0a3fca57e3e831,b8ff85b531d95f7f0b64ae8d746e47d2f0c15eddfb82ecc0ff06587749e21950,False,2,,,0.3403431807000333,0.004054678468654534,5.042,5042,0.0,7,0.999,a5e6d98f4fc85b5c3d21f10b71d745ed1af4f432537a081fde9215ccfba9387f
screen_20260910,upper_only,syn_1000sku_seed1004,1000,23436,NOM,11,2000,500,2,1/2,False,secondary_cross_horizon,94c92770d14932d119c9800a78f02a5c57e8663dd6ed65684d0a3fca57e3e831,94829240424bc2341c95ef182a9a9953b63af328ca92bed91187519fc57fe6ff,False,1,,,1.0683352874360756,0.010683352874360758,4.932,2466,0.0,6,0.969,a5e6d98f4fc85b5c3d21f10b71d745ed1af4f432537a081fde9215ccfba9387f
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,HIST+ACT,11,500,1000,1,2,False,secondary_cross_horizon,46693aea37eecaa98a9e663a15dd896130a08a18d5e6a964b6c3266fe1dc325c,46b7fe91bd871d06bf2ef1d4cf8c2d22584de67ce4aba43ce779b2c350fff7b6,True,0,,,0.0,0.0,3.802,3802,0.0,0,1.0,a816e36c34459d9098d2e5be283b782adc7db4549eea941370e927aad3f881b2
screen_20260910,upper_only,syn_500sku_seed1009,500,14343,HIST+ACT,11,500,250,1,1/2,False,secondary_cross_horizon,46693aea37eecaa98a9e663a15dd896130a08a18d5e6a964b6c3266fe1dc325c,5c9d811e0c33d2a2de05a0bbc3775677e3cd2a3fcbe5de2c6ebbe5d00c7533a2,False,1,,,0.22649807035124947,0.0022649807035124946,3.72,930,0.0,1,0.972,a816e36c34459d9098d2e5be283b782adc7db4549eea941370e927aad3f881b2
screen_20260910,upper_only,syn_50sku_seed1002,50,1187,HIST+ACT,11,100,25,2,1/2,False,secondary_cross_horizon,a074cf316ede16b952387e880f0dfd8cbeef6bafcff92f634316c77671670b4b,8b020174ad89d4507497edf3b0c159278096527fb5c51b06fc0c3fed107f7c2f,False,1,,,1.1566444139988266,0.011566444139988266,4.12,103,0.0,1,0.96,a89a2c0d76f2c4cda450917136d1fd5dba1dd4294a157032fc1821392af532da
screen_20260910,upper_only,syn_50sku_seed1002,50,1187,HIST+ACT,11,100,50,2,1,False,secondary_cross_horizon,a074cf316ede16b952387e880f0dfd8cbeef6bafcff92f634316c77671670b4b,b299d0f0c66431ea672c00456daf12a995c1219ed9a85f9337824ae728ba5427,False,1,,,0.13820216037966923,0.001382021603796692,4.2,210,0.0,1,1.0,a89a2c0d76f2c4cda450917136d1fd5dba1dd4294a157032fc1821392af532da
screen_20260910,upper_only,BERNER,21874,199403,HIST+ACT,11,10937,21874,1/2,1,False,secondary_cross_horizon,58dcb97d5158746fbd058d42d2afe6edab973488acededa95882c91a1930f9f6,e8c26ac963fbd98603052bd60493070821aad8344ab2486b3cf0fa19392f122a,True,0,,,0.0,0.0,2.9235165036115935,63949,0.003658524157469402,0,0.6031361433665539,a8b9fccf8ecc6a2058d384a02b2fcebe870b4c55513701a4fcdd801084c4f68e
screen_20260910,upper_only,BERNER,21874,199403,HIST+ACT,11,10937,43748,1/2,2,False,secondary_cross_horizon,58dcb97d5158746fbd058d42d2afe6edab973488acededa95882c91a1930f9f6,49b643fa83dcfeed9fcb72a7283a65736bff47e6677ffa68aec3cc08aa2f46f8,True,0,,,0.0,0.0,3.034927310962787,132772,0.006762381877400791,0,0.7487427996708421,a8b9fccf8ecc6a2058d384a02b2fcebe870b4c55513701a4fcdd801084c4f68e
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST+ACT,11,1000,250,2,1/2,False,secondary_cross_horizon,bb0c01e1dadeada82c496e6bf309dcc66522c4df60c6e539b0e7b793163d2a26,3349dbcd08eee0e159d4f9e0836ec8d09d424ca82f1c8110b4c3cc0604db2f43,False,1,,,0.6618814850802448,0.006618814850802448,3.708,927,0.0,1,0.954,a96cd229c1be1b929e4688c0dc58209e758dad82df26c61e3833c23ff4535396
screen_20260910,upper_only,syn_500sku_seed1004,500,16654,HIST+ACT,11,1000,500,2,1,False,secondary_cross_horizon,bb0c01e1dadeada82c496e6bf309dcc66522c4df60c6e539b0e7b793163d2a26,66bc75ecb74021274afb8841fd294a0d4edb8d9b337e4d34c9ec5a53a7b89722,False,1,,,0.12169573711342428,0.001216957371134243,3.736,1868,0.0,1,0.994,a96cd229c1be1b929e4688c0dc58209e758dad82df26c61e3833c23ff4535396
screen_20260910,upper_only,syn_50sku_seed1010,50,1510,HIST+ACT,11,100,25,2,1/2,False,secondary_cross_horizon,caa5d67ad68ae29084ba58b14612d191f1ac62b98e519c4938959740f932c890,e868987cad695e2bd959661c4c7e16c1c98ee1ee8b31f956cbd09d759037f99a,False,2,,,2.8486009553082297,0.02868703597142496,4.36,109,0.0,2,1.0,aa0e37f19910c0258b745e6749ac07916a9b8f0226685fa4ea160d0b9d9384a1
screen_20260910,upper_only,syn_50sku_seed1010,50,1510,HIST+ACT,11,100,50,2,1,False,secondary_cross_horizon,caa5d67ad68ae29084ba58b14612d191f1ac62b98e519c4938959740f932c890,901efcab35f2f36157dbe4f613282296948eba1f1f725ed7059533b780179a91,False,2,,,2.2543967365934776,0.03274258653860344,4.34,217,0.0,2,1.0,aa0e37f19910c0258b745e6749ac07916a9b8f0226685fa4ea160d0b9d9384a1
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,HIST,11,4000,1000,2,1/2,False,secondary_cross_horizon,5cba1c9379542f2bccb3f862f3ad50f81266233828345d9f3041a63a117fbb51,9b1f6f69fc6c9e1b16b3b68f6f6a29fa3d56657e613271c2681c6db67baa8d53,False,1,,,0.04212220414827505,0.0004212220414827505,6.217,6217,0.0,4,0.962,ab2a0c072258f1b049625a1a2f60b16e66182ee3be6590e0c98d57e064b35539
screen_20260910,upper_only,syn_2000sku_seed1002,2000,66293,HIST,11,4000,2000,2,1,False,secondary_cross_horizon,5cba1c9379542f2bccb3f862f3ad50f81266233828345d9f3041a63a117fbb51,7274cc533363895a3172d48d3c52d2bbce1c406b9cd164d3091ed6ef31ee7c7d,True,0,,,0.0,0.0,6.196,12392,0.0,1,0.999,ab2a0c072258f1b049625a1a2f60b16e66182ee3be6590e0c98d57e064b35539
screen_20260910,upper_only,syn_500sku_seed1008,500,17405,NOM,11,1000,250,2,1/2,False,secondary_cross_horizon,74a3b1a83f8d65d84a9c7a58ed9e3342160669a8af44e66b4910462f2273d0f2,0e05bac4c6d1b17f1b994cfeecac8299b21c676d6aceced6e8df8e015313b7a6,False,2,,,0.29470348951823966,0.0034071638040475945,3.772,943,0.0,2,0.978,ac9607c6ec32a52a4f57f989e08854e7aa03fde8e6726d10a8175a6d1a90bbde
screen_20260910,upper_only,syn_500sku_seed1008,500,17405,NOM,11,1000,500,2,1,False,secondary_cross_horizon,74a3b1a83f8d65d84a9c7a58ed9e3342160669a8af44e66b4910462f2273d0f2,9d7b6849e9bb7f219b9820e288799c43089a7889c88ebed95ad7d8b0d04a48f5,True,0,,,0.0,0.0,3.778,1889,0.0,2,0.998,ac9607c6ec32a52a4f57f989e08854e7aa03fde8e6726d10a8175a6d1a90bbde
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,NOM,11,2000,1000,2,1,False,secondary_cross_horizon,103c4bd5185abaca290b5e67b617e08ce46f2ef10bc3082cacea9cc3d085db60,04adde62796fcbc319c041e5f566dfc280d36e632928d4a771bf0001f7b67b1c,False,2,,,0.3190631623029875,0.003866669250461702,5.077,5077,0.0,5,0.998,ad3164d2393f047e8089324ca478859e4963f2d70c29892327e33d26955273ef
screen_20260910,upper_only,syn_1000sku_seed1001,1000,31581,NOM,11,2000,500,2,1/2,False,secondary_cross_horizon,103c4bd5185abaca290b5e67b617e08ce46f2ef10bc3082cacea9cc3d085db60,93ea02146498519d43fa6f163bda1fe7eb0f0a154a6c308052a2d42278f09bef,False,3,,,0.312304140640144,0.004796617741714001,5.168,2584,0.0,6,0.97,ad3164d2393f047e8089324ca478859e4963f2d70c29892327e33d26955273ef
screen_20260910,upper_only,BERNER,21874,199403,TIGHT,11,43748,10937,2,1/2,False,secondary_cross_horizon,aa2941e188fcf455d2cca90619aa3fbc212d0e23b0e1fcef42895267672badf9,729e0b9aca75dd5df26a49e645a69c4a22558bda91393b9704ddb2248ef19cee,False,2,,,1.2389682408336538,0.012725589210076793,2.7172899332540914,29719,0.0024865402495189083,12,0.4546036390234982,adf7e0403d0fbc8e2c209cf78063b10e09d33f5998ebe3adf45a32605d000fe9
screen_20260910,upper_only,BERNER,21874,199403,TIGHT,11,43748,21874,2,1,False,secondary_cross_horizon,aa2941e188fcf455d2cca90619aa3fbc212d0e23b0e1fcef42895267672badf9,e8c26ac963fbd98603052bd60493070821aad8344ab2486b3cf0fa19392f122a,False,2,,,1.128875985205133,0.013558514821919915,2.839352656121423,62108,0.003658524157469402,9,0.6031361433665539,adf7e0403d0fbc8e2c209cf78063b10e09d33f5998ebe3adf45a32605d000fe9
screen_20260910,upper_only,syn_50sku_seed1008,50,1476,TIGHT,11,25,100,1/2,2,False,secondary_cross_horizon,b6bad9a0f3f44c59564f45711cce95c6dc7ee9423a2b950b42ecde2ab5a95e4a,0f393b58cdb595a64c0e9e9b3a5215bddf8ef1cd806353f5ac3820b009e7cbea,False,1,,,2.711219507415948,0.027112195074159483,3.91,391,0.0,2,1.0,adfbd35d3cdef87f86052b84dea62dd4b53e125cf6c50caee6bbfc90e8b0bb65
screen_20260910,upper_only,syn_50sku_seed1008,50,1476,TIGHT,11,25,50,1/2,1,False,secondary_cross_horizon,b6bad9a0f3f44c59564f45711cce95c6dc7ee9423a2b950b42ecde2ab5a95e4a,21614eb3f32d26877b2c0bf6b496639941223148f4f49cfecb0c86944de09ef3,False,2,,,2.320328923082098,0.03168143412978109,3.8,190,0.0,3,1.0,adfbd35d3cdef87f86052b84dea62dd4b53e125cf6c50caee6bbfc90e8b0bb65
screen_20260910,upper_only,syn_1000sku_seed1003,1000,26344,TIGHT,11,500,1000,1/2,1,False,secondary_cross_horizon,21e7804e11fe63f6a8d20bfe3599d65f42e2f397a2cfaa4b1715fdbc4bfbcea3,e7affbba5e78c6ae3b164d622b6daa8be72973dfa93c51eb974b197830615b1a,True,0,,,0.0,0.0,5.229,5229,0.0,5,0.995,ae120ca8e14403df78b403d7131214fe3818b203c0780e8273f42db2e28d6d9b
screen_20260910,upper_only,syn_1000sku_seed1003,1000,26344,TIGHT,11,500,2000,1/2,2,False,secondary_cross_horizon,21e7804e11fe63f6a8d20bfe3599d65f42e2f397a2cfaa4b1715fdbc4bfbcea3,955588baaaf162a1db8d0d95eb49e7cdc61c1a465367e4a4fe99a08ee9d9d56a,True,0,,,0.0,0.0,5.284,10568,0.0,5,1.0,ae120ca8e14403df78b403d7131214fe3818b203c0780e8273f42db2e28d6d9b
screen_20260910,upper_only,syn_50sku_seed1009,50,1423,NOM,11,50,100,1,2,False,secondary_cross_horizon,15fe60b2f1f00c039bdd5aeaf7f7462baa9ded05dfab1059b0cc67d5ae8a2c27,7749c8a9e3fa822ed41bea16f981710fd49b81e8f509a257fe5c249a5db907a8,False,1,,,1.755753162409457,0.01755753162409457,3.86,386,0.0,1,1.0,ae21edbcdf0e461e539a258eaf695b560c16ff4b57103c3ede7f0d605b0b3257
screen_20260910,upper_only,syn_50sku_seed1009,50,1423,NOM,11,50,25,1,1/2,False,secondary_cross_horizon,15fe60b2f1f00c039bdd5aeaf7f7462baa9ded05dfab1059b0cc67d5ae8a2c27,ce8e9e8e66e3d5bd01362d350f76a13241a87cd77bebe2cf81c063c8a8b25b7f,False,2,,,4.363883046388052,0.07164281716899958,4.04,101,0.0,2,1.0,ae21edbcdf0e461e539a258eaf695b560c16ff4b57103c3ede7f0d605b0b3257
screen_20260910,upper_only,syn_500sku_seed1003,500,12901,HIST,11,500,1000,1,2,False,secondary_cross_horizon,a43bd42a12702fb4727459bc3538343a7dd080f722e699316377819e5e9c91be,a568b13cb25a900a7de3188fc519585aa7a8b5edc5a67bcb82b0178ec1a5478b,False,1,,,0.18060268326450124,0.0018060268326450123,3.863,3863,0.0,1,1.0,ae36871a8a69c0d0d7e524f8fbbdae7470fa179f345f68fa0af34ebcea582d98
screen_20260910,upper_only,syn_500sku_seed1003,500,12901,HIST,11,500,250,1,1/2,False,secondary_cross_horizon,a43bd42a12702fb4727459bc3538343a7dd080f722e699316377819e5e9c91be,d00b63d264b383e08d04f850662884184c224f32cd0b1f79f681b5f3824ab9e2,False,1,,,0.21988033257642262,0.0021988033257642264,3.924,981,0.0,1,0.986,ae36871a8a69c0d0d7e524f8fbbdae7470fa179f345f68fa0af34ebcea582d98
screen_20260910,upper_only,syn_50sku_seed1007,50,1694,NOM,11,50,100,1,2,False,secondary_cross_horizon,03a19cdf5cce5c2363acdad65581afd1f1faec6a4254ecd012814ea8597343a8,ff1a90fb288150aa420edeb9dcbcf6645e942447314969a07ea03f06dcbb59ff,False,1,,,2.7345157229424437,0.027345157229424436,3.76,376,0.0,4,1.0,ae62d3f89b95017a086e0b8e3b1d9826dcba618d1dfb3ddb8338d95d43175203
screen_20260910,upper_only,syn_50sku_seed1007,50,1694,NOM,11,50,25,1,1/2,False,secondary_cross_horizon,03a19cdf5cce5c2363acdad65581afd1f1faec6a4254ecd012814ea8597343a8,08070d0ba489e8409e8ca012efd1bced1d301de20441ad8e4933b770f0189668,False,2,,,7.58217683971671,0.07774710364873005,3.64,91,0.0,2,0.98,ae62d3f89b95017a086e0b8e3b1d9826dcba618d1dfb3ddb8338d95d43175203
screen_20260910,upper_only,syn_50sku_seed1012,50,1734,TIGHT,11,50,100,1,2,False,secondary_cross_horizon,584ad519a7e9c6fe04867c1e690a9af5156c12b1009acda7b43e9f6499a96e3a,a38ee304dad638a2cf904c1e64ab28ecbdd04708156c195acd72eda78ce84fbb,True,0,,,0.0,0.0,3.93,393,0.0,4,1.0,aeffaef221e2a2a9c5ea3a411987aebb260b5b443a001c74077510a9ede54104
screen_20260910,upper_only,syn_50sku_seed1012,50,1734,TIGHT,11,50,25,1,1/2,False,secondary_cross_horizon,584ad519a7e9c6fe04867c1e690a9af5156c12b1009acda7b43e9f6499a96e3a,02a9e9e342b40424a94b7866a3c5ded85b3ab23cf85a2c54f395c65c08f48402,False,2,,,6.05794216201984,0.08425526071036875,3.8,95,0.0,3,0.9,aeffaef221e2a2a9c5ea3a411987aebb260b5b443a001c74077510a9ede54104
screen_20260910,upper_only,syn_500sku_seed1005,500,14917,HIST,11,1000,250,2,1/2,False,secondary_cross_horizon,ff5967800194987863f92af58ed23599d7a6c2772180ae4b19384ec5ea880872,b3464b36de68bf2cb17e0c959bacce38d75178e056a3ee064ee715d5eb8a51c3,False,2,,,0.044621587223590026,0.0005190005248578828,3.912,978,0.0,2,0.986,b0dfc159f4950a3195ff692cd7746ecc758278892c9309443a8ea6b5977f119d
screen_20260910,upper_only,syn_500sku_seed1005,500,14917,HIST,11,1000,500,2,1,False,secondary_cross_horizon,ff5967800194987863f92af58ed23599d7a6c2772180ae4b19384ec5ea880872,5890f5eca0594153f5860df89e467c7056f499d479e6f16fdf892e0be46d58fa,False,1,,,0.017484317486145783,0.00017484317486145783,3.896,1948,0.0,1,1.0,b0dfc159f4950a3195ff692cd7746ecc758278892c9309443a8ea6b5977f119d
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,HIST+ACT,11,4000,1000,2,1/2,False,secondary_cross_horizon,a55956a89084870ed490f239fcb9792668013eb059eef9e5eeb2d3e0b8a1be6c,f61dfba640dcfac7672cf466924dd4e58e878779392675ab9303ea2b6bd14229,False,2,,,0.10429864640873615,0.0019391132538096282,6.005,6005,0.0,4,0.9595,b2ff7bfb999e2d8f1464c56191232ac6d758fa1912f5a2052ca245e090259daa
screen_20260910,upper_only,syn_2000sku_seed1001,2000,47345,HIST+ACT,11,4000,2000,2,1,False,secondary_cross_horizon,a55956a89084870ed490f239fcb9792668013eb059eef9e5eeb2d3e0b8a1be6c,d3b64681c91450e4ab1cb55e057b1258ecd533f837c9887dd653d2224da1a69a,False,1,,,0.047186653354537145,0.0004718665335453714,6.1125,12225,0.0,4,0.9965,b2ff7bfb999e2d8f1464c56191232ac6d758fa1912f5a2052ca245e090259daa
screen_20260910,upper_only,syn_500sku_seed1008,500,17405,NOM,11,500,1000,1,2,False,secondary_cross_horizon,74a3b1a83f8d65d84a9c7a58ed9e3342160669a8af44e66b4910462f2273d0f2,47251aa4d0710a0416d74a79ef61cc2d3a8c0a96c9d4d99492b634349a0316e9,True,0,,,0.0,0.0,3.769,3769,0.0,3,1.0,b37f7e9c89332f3a9aa69417b1dc94b4a7c5fe5ba2e4408d8ea7ba685dbf8145
